Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,108321,8,13540.1,13664.0,11456,15616,1556.0,"void multi_tensor_apply_kernel<TensorListMetadata<(int)1, (bool)0>, transformer_engine::multi_tensor_l2norm::L2NormFunctor<float>, float *, float *, bool, int>(long, volatile int *, T1, T2, T3...)"
0.0,107904,4,26976.0,23632.0,19424,41216,9724.9,nvjet_sm103_tst_176x128_64x8_1x2_2cta_h_bz_TNN
0.0,106785,6,17797.5,16000.0,12928,29121,5765.2,nvjet_sm103_tst_48x64_64x15_4x1_v_bz_TNN
0.0,106625,40,2665.6,2528.0,2208,3648,384.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,103425,1,103425.0,103425.0,103425,103425,0.0,nvjet_sm103_tst_128x256_64x6_4x1f_2cta_v_bz_NNT
0.0,102720,4,25680.0,25360.0,16544,35456,8003.9,nvjet_sm103_tst_64x64_64x16_2x2_2cta_h_bz_TNT
0.0,102370,8,12796.3,12800.5,12672,12929,83.0,"void multi_tensor_apply_kernel<TensorListMetadata<(int)2, (bool)0>, transformer_engine::multi_tensor_scale::ScalePtrFunctor<float, float>, float *>(long, volatile int *, T1, T2, T3...)"
0.0,99424,2,49712.0,49712.0,49408,50016,429.9,nvjet_sm103_tst_192x224_64x5_2x2_2cta_h_bz_TNT
0.0,98272,8,12284.0,12192.0,12096,12576,186.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,97217,2,48608.5,48608.5,35521,61696,18508.5,nvjet_sm103_tst_192x144_64x6_2x2_2cta_h_bz_TNT
0.0,84992,2,42496.0,42496.0,40192,44800,3258.3,nvjet_sm103_tst_128x128_64x8_2x2_2cta_h_bz_TNT
0.0,84352,1,84352.0,84352.0,84352,84352,0.0,nvjet_sm103_tst_256x224_64x4_2x2_2cta_h_bz_NNT
0.0,83777,8,10472.1,10384.0,9664,11745,627.1,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
0.0,75328,4,18832.0,20864.0,11776,21824,4739.9,nvjet_sm103_tst_128x80_64x10_2x1_2cta_v_bz_TNT
0.0,74048,32,2314.0,2304.0,2208,2624,98.4,"at::native::<unnamed>::fill_reverse_indices_kernel(long *, int, at::cuda::detail::IntDivider<unsigned int>)"
0.0,73984,1,73984.0,73984.0,73984,73984,0.0,nvjet_sm103_tst_256x128_64x5_2x2f_2cta_h_bz_NNT
0.0,72320,2,36160.0,36160.0,36160,36160,0.0,nvjet_sm103_tst_192x176_64x6_2x1_2cta_v_bz_TNT
0.0,70912,4,17728.0,17264.0,13984,22400,4310.6,nvjet_sm103_tst_128x120_64x6_2x1_v_bz_TNT
0.0,70624,2,35312.0,35312.0,32832,37792,3507.2,nvjet_sm103_tst_128x64_64x10_2x1_2cta_v_bz_NNT
0.0,70528,32,2204.0,2176.0,2016,2656,149.4,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)8>, unsigned int, (int)1, (int)128, (int)1, (int)16, (int)2>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,70433,1,70433.0,70433.0,70433,70433,0.0,nvjet_sm103_tst_192x176_64x6_2x1_2cta_v_bz_NNT
0.0,69824,8,8728.0,8976.0,7584,9344,619.5,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)1>, int>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,68897,2,34448.5,34448.5,33729,35168,1017.5,nvjet_sm103_tst_256x128_64x5_2x2_2cta_h_bz_TNT
0.0,68385,2,34192.5,34192.5,32032,36353,3055.4,nvjet_sm103_tst_64x64_64x16_2x2_2cta_h_bz_NNT
0.0,65376,16,4086.0,4016.0,3936,4512,154.9,"void transformer_engine::normalization::rmsnorm_bwd_finalize_tuned_kernel<transformer_engine::normalization::Kernel_traits_finalize<(unsigned int)2048, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)1024, (unsigned int)4, transformer_engine::normalization::Kernel_traits_base<(unsigned int)2048, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)1024>>>(transformer_engine::normalization::BackwardKernelParams)"
0.0,63872,1,63872.0,63872.0,63872,63872,0.0,nvjet_sm103_tst_256x240_64x4_2x2_2cta_h_bz_NNT
0.0,63136,2,31568.0,31568.0,29312,33824,3190.5,nvjet_sm103_tst_256x224_64x4_2x1_2cta_v_bz_TNT
0.0,62625,32,1957.0,2064.0,1376,2464,342.0,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,62560,16,3910.0,3888.0,3712,4096,136.9,"void transformer_engine::normalization::rmsnorm_bwd_finalize_tuned_kernel<transformer_engine::normalization::Kernel_traits_finalize<(unsigned int)512, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)1024, (unsigned int)4, transformer_engine::normalization::Kernel_traits_base<(unsigned int)512, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)1024>>>(transformer_engine::normalization::BackwardKernelParams)"
0.0,60801,2,30400.5,30400.5,25153,35648,7421.1,nvjet_sm103_tst_128x104_64x7_1x4_h_bz_TNT
0.0,60544,4,15136.0,14976.0,10944,19648,4250.7,nvjet_sm103_tst_128x16_64x12_2x2_2cta_h_bz_TNT
0.0,60128,8,7516.0,7440.0,6976,8544,529.0,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)1, float, long>::operator ()<at::native::ReduceAdd>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,58144,1,58144.0,58144.0,58144,58144,0.0,nvjet_sm103_tst_128x232_64x4_2x1_v_bz_NNT
0.0,57057,1,57057.0,57057.0,57057,57057,0.0,"void <unnamed>::indexing_backward_kernel<c10::BFloat16, (int)4>(const long *, const long *, const T1 *, T1 *, long, long, long, long, bool)"
0.0,56800,2,28400.0,28400.0,20480,36320,11200.6,nvjet_sm103_tst_128x128_64x8_2x1_2cta_v_bz_NNT
0.0,56128,1,56128.0,56128.0,56128,56128,0.0,nvjet_sm103_tst_128x224_64x7_2x1_2cta_v_bz_NNT
0.0,55552,33,1683.4,1664.0,1408,1920,141.3,"void at_cuda_detail::cub::detail::radix_sort::DeviceRadixSortExclusiveSumKernel<at_cuda_detail::cub::detail::radix::policy_hub<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy1000, unsigned long long>(T2 *)"
0.0,55330,2,27665.0,27665.0,27425,27905,339.4,nvjet_sm103_tst_64x24_64x16_2x2_h_bz_TNT
0.0,54689,32,1709.0,1776.0,1344,2080,224.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,53696,2,26848.0,26848.0,24128,29568,3846.7,nvjet_sm103_tst_128x208_64x7_2x1_2cta_v_bz_TNT
0.0,53057,1,53057.0,53057.0,53057,53057,0.0,nvjet_sm103_tst_64x24_64x16_2x2_h_bz_splitK_NNT
0.0,52608,2,26304.0,26304.0,26080,26528,316.8,nvjet_sm103_tst_128x160_64x8_2x1_2cta_v_bz_TNT
0.0,52576,32,1643.0,1632.0,1280,1984,180.0,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
0.0,50400,2,25200.0,25200.0,21824,28576,4774.4,nvjet_sm103_tst_128x56_64x9_2x1_v_bz_TNT
0.0,49760,1,49760.0,49760.0,49760,49760,0.0,nvjet_sm103_tst_256x224_64x4_2x1_2cta_v_bz_NNT
0.0,49568,1,49568.0,49568.0,49568,49568,0.0,nvjet_sm103_tst_128x176_64x7_2x1_2cta_v_bz_NNT
0.0,48960,1,48960.0,48960.0,48960,48960,0.0,nvjet_sm103_tst_128x288_64x6_2x1_2cta_v_bz_NNT
0.0,48736,2,24368.0,24368.0,21280,27456,4367.1,nvjet_sm103_tst_128x32_64x11_2x2_2cta_h_bz_NNT
0.0,48704,2,24352.0,24352.0,24320,24384,45.3,nvjet_sm103_tst_128x64_64x10_2x2_2cta_h_bz_TNT
0.0,48032,1,48032.0,48032.0,48032,48032,0.0,nvjet_sm103_tst_128x96_64x9_2x1_2cta_v_bz_NNT
0.0,47264,2,23632.0,23632.0,23104,24160,746.7,nvjet_sm103_tst_64x112_64x14_2x2_2cta_h_bz_TNT
0.0,46112,2,23056.0,23056.0,22560,23552,701.4,nvjet_sm103_tst_64x96_64x15_2x2_2cta_h_bz_TNT
0.0,46048,2,23024.0,23024.0,21088,24960,2737.9,nvjet_sm103_tst_64x80_64x16_2x2_2cta_h_bz_TNT
0.0,45281,1,45281.0,45281.0,45281,45281,0.0,nvjet_sm103_tst_128x208_64x7_2x1_2cta_v_bz_NNT
0.0,43009,24,1792.0,1792.0,1312,2048,171.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,42273,16,2642.1,2640.0,2080,3296,329.2,"pad_tokens_per_expert_kernel(const int *, long *, int, int)"
0.0,41600,2,20800.0,20800.0,16448,25152,6154.7,nvjet_sm103_tst_128x24_64x11_2x1_v_bz_splitK_NNT
0.0,41344,1,41344.0,41344.0,41344,41344,0.0,nvjet_sm103_tst_128x64_64x10_2x2_2cta_h_bz_NNT
0.0,38849,24,1618.7,1600.0,1120,2112,226.6,"void hybrid_ep::update_expected_value_kernel<(int)1, (int)1, (int)2>(unsigned long *, unsigned int *)"
0.0,37825,2,18912.5,18912.5,14080,23745,6834.2,nvjet_sm103_tst_64x8_64x16_1x4_h_bz_NNT
0.0,36706,2,18353.0,18353.0,18209,18497,203.6,nvjet_sm103_tst_128x16_64x11_1x2_h_bz_NNT
0.0,36288,2,18144.0,18144.0,15392,20896,3891.9,nvjet_sm103_tst_128x64_64x10_2x1_2cta_v_bz_TNT
0.0,35744,1,35744.0,35744.0,35744,35744,0.0,nvjet_sm103_tst_192x128_64x6_2x2_2cta_h_bz_NNT
0.0,35008,1,35008.0,35008.0,35008,35008,0.0,nvjet_sm103_tst_128x192_64x7_2x2_2cta_h_bz_NNT
0.0,34656,2,17328.0,17328.0,17120,17536,294.2,nvjet_sm103_tst_64x64_64x16_2x2_2cta_h_bz_splitK_NNT
0.0,32961,16,2060.1,2000.0,1760,2336,181.4,"void at_cuda_detail::cub::detail::reduce::DeviceReduceKernel<at_cuda_detail::cub::detail::reduce::policy_hub<int, unsigned long long, cuda::std::__4::plus<void>>::Policy1000, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::transform_iterator<at::native::<unnamed>::NonZeroOp<bool>, const bool *, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default>, unsigned long long, cuda::std::__4::plus<void>, int, cuda::std::__4::__identity>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4, T6)"
0.0,32800,16,2050.0,1984.0,1600,2784,418.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, at::native::<unnamed>::CompareEqFunctor<long>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,32448,24,1352.0,1200.0,864,2144,317.0,"void hybrid_ep::update_expected_value_kernel<(int)1, (int)1, (int)1>(unsigned long *, unsigned int *)"
0.0,31328,1,31328.0,31328.0,31328,31328,0.0,nvjet_sm103_tst_64x64_64x16_2x1_2cta_v_bz_NNT
0.0,30465,16,1904.1,1712.0,1344,2688,498.1,"void at_cuda_detail::cub::detail::reduce::DeviceReduceSingleTileKernel<at_cuda_detail::cub::detail::reduce::policy_hub<int, unsigned long long, cuda::std::__4::plus<void>>::Policy1000, int *, int *, int, cuda::std::__4::plus<void>, int, int, cuda::std::__4::__identity>(T2, T3, T4, T5, T6, T8)"
0.0,29632,2,14816.0,14816.0,14816,14816,0.0,nvjet_sm103_tst_128x136_64x6_2x1_v_bz_TNT
0.0,29601,2,14800.5,14800.5,10720,18881,5770.7,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_splitK_TNT
0.0,29408,16,1838.0,1824.0,1696,2048,107.7,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)8>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,27072,1,27072.0,27072.0,27072,27072,0.0,nvjet_sm103_tst_64x32_64x16_2x2_2cta_h_bz_splitK_NNT
0.0,25856,2,12928.0,12928.0,12128,13728,1131.4,nvjet_sm103_tst_64x24_64x16_4x1_v_bz_TNT
0.0,24544,1,24544.0,24544.0,24544,24544,0.0,nvjet_sm103_tst_128x80_64x10_2x2_2cta_h_bz_NNT
0.0,24480,1,24480.0,24480.0,24480,24480,0.0,nvjet_sm103_tst_128x160_64x8_2x1_2cta_v_bz_NNT
0.0,22400,1,22400.0,22400.0,22400,22400,0.0,nvjet_sm103_tst_64x24_64x16_4x1_v_bz_NNT
0.0,21696,2,10848.0,10848.0,8128,13568,3846.7,nvjet_sm103_tst_64x32_64x16_4x1_2cta_v_bz_TNT
0.0,20736,1,20736.0,20736.0,20736,20736,0.0,nvjet_sm103_tst_128x24_64x11_4x2_h_bz_NNT
0.0,20512,1,20512.0,20512.0,20512,20512,0.0,nvjet_sm103_tst_128x144_64x8_2x1_2cta_v_bz_NNT
0.0,20416,16,1276.0,1312.0,928,1632,235.1,triton_poi_fused__to_copy_all_reduce_scalar_tensor_stack_0
0.0,19616,1,19616.0,19616.0,19616,19616,0.0,nvjet_sm103_tst_128x64_64x8_1x4_h_bz_NNT
0.0,19521,1,19521.0,19521.0,19521,19521,0.0,nvjet_sm103_tst_128x128_64x8_2x2_2cta_h_bz_NNT
0.0,17536,1,17536.0,17536.0,17536,17536,0.0,nvjet_sm103_tst_64x40_64x16_1x4_h_bz_NNT
0.0,16736,8,2092.0,2224.0,1536,2368,330.3,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,16672,5,3334.4,3360.0,3264,3360,41.7,"void at::native::<unnamed>::write_indices<long>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1, long *, long)"
0.0,15424,8,1928.0,1936.0,1632,2304,207.9,"transformer_engine::multi_tensor_l2norm::cleanup(float *, float *, float *, float *, bool, int)"
0.0,14784,1,14784.0,14784.0,14784,14784,0.0,nvjet_sm103_tst_64x16_64x16_2x2_2cta_h_bz_splitK_NNT
0.0,14304,8,1788.0,1712.0,1472,2144,264.7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::reciprocal_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,14208,8,1776.0,1808.0,1472,1920,149.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<int>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,14176,8,1772.0,1760.0,1632,1952,118.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,13856,8,1732.0,1776.0,1504,1920,146.6,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
0.0,13856,8,1732.0,1744.0,1408,2016,197.6,"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,13760,1,13760.0,13760.0,13760,13760,0.0,nvjet_sm103_tst_512x112_64x2_2x1_2cta_v_bz_NNT
0.0,13088,1,13088.0,13088.0,13088,13088,0.0,nvjet_sm103_tst_64x16_64x16_2x2_2cta_h_bz_NNT
0.0,11328,1,11328.0,11328.0,11328,11328,0.0,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_NNT
0.0,9024,1,9024.0,9024.0,9024,9024,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
0.0,7360,1,7360.0,7360.0,7360,7360,0.0,nvjet_sm103_tst_32x64_64x16_4x1_v_bz_splitK_NNN
0.0,3136,1,3136.0,3136.0,3136,3136,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,2752,1,2752.0,2752.0,2752,2752,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,2240,1,2240.0,2240.0,2240,2240,0.0,"void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, long) (instance 1)]>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
