Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
0.0,142464,6,23744.0,18912.0,16608,43168,10396.8,nvjet_sm103_tst_96x64_64x13_2x2_2cta_h_bz_NNN
0.0,139586,32,4362.1,4352.0,4192,4640,123.3,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_fill_internal_kernel<at::native::OpaqueType<(int)4>, long>::operator ()<at::native::TensorAssign>(at::TensorIterator &, at::native::OpaqueType<(int)4>, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,138306,2,69153.0,69153.0,52257,86049,23894.6,nvjet_sm103_tst_192x128_64x6_2x2f_2cta_h_bz_TNT
0.0,135328,3,45109.3,41376.0,29088,64864,18177.8,nvjet_sm103_tst_128x160_64x8_2x1_2cta_v_bz_NNT
0.0,132032,72,1833.8,1888.0,1312,2272,215.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,126048,8,15756.0,15696.0,15584,16064,167.5,"void compute_cuda_kernel<int>(const T1 *, const long *, T1 *, long, long)"
0.0,125120,2,62560.0,62560.0,60480,64640,2941.6,nvjet_sm103_tst_128x160_64x8_2x2_2cta_h_bz_NNT
0.0,121793,1,121793.0,121793.0,121793,121793,0.0,nvjet_sm103_tst_256x208_64x4_2x1_2cta_v_bz_NNT
0.0,120352,2,60176.0,60176.0,59520,60832,927.7,nvjet_sm103_tst_128x192_64x7_2x2_2cta_h_bz_TNT
0.0,119234,33,3613.2,3616.0,2624,3840,199.9,"void at_cuda_detail::cub::detail::radix_sort::DeviceRadixSortHistogramKernel<at_cuda_detail::cub::detail::radix::policy_hub<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy1000, (at_cuda_detail::cub::SortOrder)0, long, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(T4 *, const T3 *, T4, int, int, T5)"
0.0,118944,4,29736.0,29952.0,24512,34528,4587.2,nvjet_sm103_tst_128x160_64x8_2x1_2cta_v_bz_TNT
0.0,117985,16,7374.1,7408.0,6880,7872,266.0,nvjet_sm103_tst_64x32_64x16_1x2_h_bz_splitK_NTT
0.0,117504,8,14688.0,15040.0,11872,16512,1489.1,nvjet_sm103_tst_64x24_64x16_4x1_v_bz_TNT
0.0,113280,4,28320.0,24464.0,14560,49792,16168.5,nvjet_sm103_tst_64x16_64x16_2x2_2cta_h_bz_splitK_NNT
0.0,112065,8,14008.1,12768.0,11840,16929,2394.1,"void multi_tensor_apply_kernel<TensorListMetadata<(int)1, (bool)0>, transformer_engine::multi_tensor_l2norm::L2NormFunctor<float>, float *, float *, bool, int>(long, volatile int *, T1, T2, T3...)"
0.0,110913,8,13864.1,13984.0,8961,18496,2965.8,nvjet_sm103_tst_96x64_64x15_2x2_2cta_h_bz_TNN
0.0,109824,8,13728.0,12416.0,10368,17920,3140.7,nvjet_sm103_tst_64x16_64x16_4x1_2cta_v_bz_TNT
0.0,109633,1,109633.0,109633.0,109633,109633,0.0,nvjet_sm103_tst_192x240_64x5_2x1_2cta_v_bz_NNT
0.0,107648,1,107648.0,107648.0,107648,107648,0.0,nvjet_sm103_tst_256x128_64x5_2x4f_2cta_h_bz_NNT
0.0,106305,40,2657.6,2688.0,2144,3040,234.0,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::and_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
0.0,104001,8,13000.1,12816.5,12768,14176,481.5,"void multi_tensor_apply_kernel<TensorListMetadata<(int)2, (bool)0>, transformer_engine::multi_tensor_scale::ScalePtrFunctor<float, float>, float *>(long, volatile int *, T1, T2, T3...)"
0.0,103456,2,51728.0,51728.0,37152,66304,20613.6,nvjet_sm103_tst_256x136_64x4_1x4_h_bz_TNT
0.0,99809,40,2495.2,2464.0,1856,3264,375.9,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,98624,32,3082.0,3168.0,2272,3616,340.1,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(bool, bool) (instance 1)]>, unsigned int, bool, (int)4, (int)4>>(T3)"
0.0,97377,3,32459.0,33184.0,27584,36609,4556.0,nvjet_sm103_tst_128x128_64x8_2x1_2cta_v_bz_NNT
0.0,96353,1,96353.0,96353.0,96353,96353,0.0,nvjet_sm103_tst_128x224_64x7_2x1_2cta_v_bz_NNT
0.0,94976,2,47488.0,47488.0,29472,65504,25478.5,nvjet_sm103_tst_128x224_64x7_2x2_2cta_h_bz_TNT
0.0,94753,6,15792.2,15824.0,11552,20672,3643.3,nvjet_sm103_tst_128x64_64x10_2x1_2cta_v_bz_TNT
0.0,92993,2,46496.5,46496.5,46368,46625,181.7,nvjet_sm103_tst_96x128_64x7_4x1_v_bz_TNN
0.0,92610,4,23152.5,23792.5,16545,28480,5571.7,nvjet_sm103_tst_64x16_64x16_4x1_2cta_v_bz_NNT
0.0,92481,4,23120.3,22688.5,16928,30176,7150.8,nvjet_sm103_tst_64x96_64x15_2x2_2cta_h_bz_TNT
0.0,90145,4,22536.3,21520.0,16320,30785,6024.9,nvjet_sm103_tst_64x24_64x16_4x1_v_bz_NNT
0.0,90081,1,90081.0,90081.0,90081,90081,0.0,nvjet_sm103_tst_128x240_64x6_2x1_2cta_v_bz_NNT
0.0,87553,16,5472.1,5472.0,5312,5888,143.5,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)1, at::native::OpaqueType<(int)4>, long>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,87457,1,87457.0,87457.0,87457,87457,0.0,nvjet_sm103_tst_256x120_64x4_1x4f_h_bz_NNT
0.0,86976,16,5436.0,5440.0,5280,5600,98.4,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,86208,6,14368.0,15328.0,9024,19392,4264.3,nvjet_sm103_tst_128x24_64x11_4x2_h_bz_TNT
0.0,83616,2,41808.0,41808.0,38944,44672,4050.3,nvjet_sm103_tst_256x120_64x4_1x4f_h_bz_TNT
0.0,83136,2,41568.0,41568.0,32704,50432,12535.6,nvjet_sm103_tst_128x128_64x8_2x2_2cta_h_bz_TNT
0.0,78688,2,39344.0,39344.0,38880,39808,656.2,nvjet_sm103_tst_128x200_64x5_4x1_v_bz_TNT
0.0,78624,3,26208.0,27968.0,18336,32320,7156.2,nvjet_sm103_tst_128x64_64x10_2x1_2cta_v_bz_NNT
0.0,75776,2,37888.0,37888.0,36992,38784,1267.1,nvjet_sm103_tst_256x128_64x5_2x2_2cta_h_bz_TNT
0.0,75456,4,18864.0,18640.0,17472,20704,1549.8,nvjet_sm103_tst_64x64_64x16_2x2_2cta_h_bz_TNT
0.0,70784,16,4424.0,4448.0,4256,4544,87.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,70688,2,35344.0,35344.0,34176,36512,1651.8,nvjet_sm103_tst_128x64_64x10_2x2_2cta_h_bz_TNT
0.0,70401,4,17600.3,16384.0,10305,27328,8063.6,nvjet_sm103_tst_64x8_64x16_2x2_h_bz_splitK_NNT
0.0,67392,8,8424.0,8416.0,8160,8736,225.5,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)0, float, float, float, (bool)1, (bool)0, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)"
0.0,65121,16,4070.1,4032.0,3904,4480,138.4,"void transformer_engine::normalization::rmsnorm_bwd_finalize_tuned_kernel<transformer_engine::normalization::Kernel_traits_finalize<(unsigned int)2048, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)1024, (unsigned int)4, transformer_engine::normalization::Kernel_traits_base<(unsigned int)2048, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)1024>>>(transformer_engine::normalization::BackwardKernelParams)"
0.0,64353,2,32176.5,32176.5,32033,32320,202.9,nvjet_sm103_tst_128x72_64x8_1x4_h_bz_TNT
0.0,61984,3,20661.3,21152.0,18304,22528,2154.3,nvjet_sm103_tst_64x24_64x16_2x2_h_bz_splitK_NNT
0.0,61472,32,1921.0,1936.0,1408,2368,240.5,"void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,60992,2,30496.0,30496.0,19776,41216,15160.4,nvjet_sm103_tst_64x32_64x16_2x2_2cta_h_bz_TNT
0.0,60224,32,1882.0,1888.0,1728,1984,73.3,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)8>, unsigned int, (int)1, (int)128, (int)1, (int)16, (int)2>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
0.0,60128,16,3758.0,3728.0,3648,4128,124.7,"void transformer_engine::normalization::rmsnorm_bwd_finalize_tuned_kernel<transformer_engine::normalization::Kernel_traits_finalize<(unsigned int)512, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)1024, (unsigned int)4, transformer_engine::normalization::Kernel_traits_base<(unsigned int)512, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)1024>>>(transformer_engine::normalization::BackwardKernelParams)"
0.0,59456,8,7432.0,7344.0,6496,8320,571.6,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)1>, int>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,58688,33,1778.4,1856.0,1376,2144,219.2,"void at_cuda_detail::cub::detail::radix_sort::DeviceRadixSortExclusiveSumKernel<at_cuda_detail::cub::detail::radix::policy_hub<long, at::cuda::cub::detail::OpaqueType<(int)8>, unsigned long long>::Policy1000, unsigned long long>(T2 *)"
0.0,57760,32,1805.0,1808.0,1696,1920,61.8,"at::native::<unnamed>::fill_reverse_indices_kernel(long *, int, at::cuda::detail::IntDivider<unsigned int>)"
0.0,57248,2,28624.0,28624.0,27904,29344,1018.2,nvjet_sm103_tst_128x160_64x8_2x2_2cta_h_bz_TNT
0.0,56129,1,56129.0,56129.0,56129,56129,0.0,"void <unnamed>::indexing_backward_kernel<c10::BFloat16, (int)4>(const long *, const long *, const T1 *, T1 *, long, long, long, long, bool)"
0.0,55489,8,6936.1,6912.0,6848,7040,81.4,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)1, float, long>::operator ()<at::native::ReduceAdd>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
0.0,55106,32,1722.1,1728.0,1120,2112,253.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,53600,1,53600.0,53600.0,53600,53600,0.0,nvjet_sm103_tst_128x224_64x7_2x2_2cta_h_bz_NNT
0.0,53441,8,6680.1,6656.5,6528,6912,126.5,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float, float) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
0.0,53440,2,26720.0,26720.0,20352,33088,9005.7,nvjet_sm103_tst_96x128_64x9_2x2_2cta_h_bz_NNN
0.0,50752,2,25376.0,25376.0,13408,37344,16925.3,nvjet_sm103_tst_128x24_64x11_1x2_h_bz_NNT
0.0,50465,2,25232.5,25232.5,25121,25344,157.7,nvjet_sm103_tst_128x96_64x9_2x2_2cta_h_bz_TNT
0.0,49184,2,24592.0,24592.0,22144,27040,3462.0,nvjet_sm103_tst_128x120_64x6_1x4_h_bz_TNT
0.0,48864,32,1527.0,1472.0,1184,2112,204.0,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
0.0,48128,2,24064.0,24064.0,23264,24864,1131.4,nvjet_sm103_tst_128x120_64x6_2x1_v_bz_TNT
0.0,47008,2,23504.0,23504.0,19776,27232,5272.2,nvjet_sm103_tst_192x160_64x6_2x2_2cta_h_bz_TNT
0.0,46816,2,23408.0,23408.0,18944,27872,6313.0,nvjet_sm103_tst_176x128_64x8_1x2_2cta_h_bz_TNN
0.0,46560,2,23280.0,23280.0,12384,34176,15409.3,nvjet_sm103_tst_64x48_64x16_2x2_2cta_h_bz_NNT
0.0,45408,1,45408.0,45408.0,45408,45408,0.0,nvjet_sm103_tst_256x136_64x4_1x2_h_bz_NNT
0.0,45216,2,22608.0,22608.0,16320,28896,8892.6,nvjet_sm103_tst_256x136_64x4_1x2_h_bz_TNT
0.0,45089,1,45089.0,45089.0,45089,45089,0.0,nvjet_sm103_tst_128x48_64x11_2x1_2cta_v_bz_NNT
0.0,43136,1,43136.0,43136.0,43136,43136,0.0,nvjet_sm103_tst_128x96_64x9_2x1_2cta_v_bz_NNT
0.0,42752,2,21376.0,21376.0,20768,21984,859.8,nvjet_sm103_tst_128x144_64x8_2x1_2cta_v_bz_TNT
0.0,41538,24,1730.8,1664.5,1409,2048,171.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
0.0,40320,2,20160.0,20160.0,18496,21824,2353.3,nvjet_sm103_tst_128x80_64x10_2x1_2cta_v_bz_TNT
0.0,38752,1,38752.0,38752.0,38752,38752,0.0,nvjet_sm103_tst_128x144_64x8_2x2_2cta_h_bz_NNT
0.0,38592,2,19296.0,19296.0,18720,19872,814.6,nvjet_sm103_tst_64x40_64x16_2x2_h_bz_TNT
0.0,37921,2,18960.5,18960.5,14688,23233,6042.2,nvjet_sm103_tst_64x32_64x16_2x2_2cta_h_bz_NNT
0.0,36673,1,36673.0,36673.0,36673,36673,0.0,nvjet_sm103_tst_128x144_64x8_2x1_2cta_v_bz_NNT
0.0,35712,2,17856.0,17856.0,13088,22624,6743.0,nvjet_sm103_tst_64x48_64x16_2x2_2cta_h_bz_TNT
0.0,35649,1,35649.0,35649.0,35649,35649,0.0,nvjet_sm103_tst_192x160_64x6_2x2_2cta_h_bz_NNT
0.0,35584,2,17792.0,17792.0,17024,18560,1086.1,nvjet_sm103_tst_128x96_64x9_2x1_2cta_v_bz_TNT
0.0,31744,16,1984.0,1968.0,1792,2240,158.1,"void at_cuda_detail::cub::detail::reduce::DeviceReduceKernel<at_cuda_detail::cub::detail::reduce::policy_hub<int, unsigned long long, cuda::std::__4::plus<void>>::Policy1000, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::transform_iterator<at::native::<unnamed>::NonZeroOp<bool>, const bool *, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300001_SM_750_800_860_900_1000_1200_NS::use_default>, unsigned long long, cuda::std::__4::plus<void>, int, cuda::std::__4::__identity>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4, T6)"
0.0,31456,16,1966.0,1984.0,1376,2784,476.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, at::native::<unnamed>::CompareEqFunctor<long>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
