k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
92,23.698,23.792,1.004,1,23.49,23.792,23.706,23.715,23.686,23.729,23.733,23.733
93,26.768,26.856,1.003,7,26.625,26.848,26.74,26.717,26.8,26.727,26.828,26.856
94,24.14,24.262,1.005,4,23.943,23.897,24.197,24.195,24.262,24.187,24.238,24.202
95,23.713,23.793,1.003,1,23.471,23.793,23.712,23.774,23.746,23.717,23.779,23.71
96,23.684,23.752,1.003,1,23.488,23.752,23.665,23.745,23.749,23.677,23.697,23.697
97,26.688,26.852,1.006,7,26.59,26.703,26.527,26.652,26.746,26.709,26.729,26.852
98,23.867,23.968,1.004,3,23.668,23.88,23.92,23.968,23.932,23.868,23.882,23.818
99,23.844,23.934,1.004,1,23.604,23.934,23.844,23.88,23.871,23.895,23.894,23.827
100,23.659,23.765,1.004,3,23.424,23.735,23.677,23.765,23.689,23.672,23.675,23.634
101,26.594,26.661,1.003,1,26.443,26.661,26.598,26.602,26.654,26.604,26.597,26.591
102,23.686,23.751,1.003,1,23.472,23.751,23.676,23.711,23.749,23.708,23.709,23.713
103,24.03,24.104,1.003,1,23.811,24.104,24.032,24.071,23.98,24.078,24.09,24.07
104,23.881,23.944,1.003,3,23.542,23.938,23.922,23.944,23.921,23.92,23.932,23.925
105,26.744,26.852,1.004,7,26.629,26.755,26.703,26.788,26.8,26.726,26.7,26.852
106,23.742,23.819,1.003,1,23.498,23.819,23.761,23.778,23.774,23.755,23.79,23.762
107,24.013,24.077,1.003,4,23.804,24.031,24.046,24.072,24.077,24.014,24.04,24.017
108,23.993,24.053,1.003,3,23.794,23.981,24.016,24.053,24.02,23.987,24.034,24.053
109,27.017,27.102,1.003,4,26.911,27.073,27.087,27.013,27.102,26.951,26.959,27.039
110,23.986,24.1,1.005,4,23.745,24.022,23.96,24.021,24.1,23.988,24.087,23.968
111,23.917,24.055,1.006,1,23.731,24.055,23.953,23.937,23.85,23.864,23.953,23.99
