layer,gpu,start_ns,wall_ms
layer:42,0,4452985143,72.25
layer:42,0,16674539529,108.177
layer:42,1,4455335384,70.95
layer:42,1,16675427365,108.234
layer:42,2,4457394598,70.789
layer:42,2,16675201869,108.902
layer:42,3,4454698639,72.697
layer:42,3,16675505672,108.284
layer:42,4,4454047551,72.14
layer:42,4,16675162080,108.353
layer:42,5,4454278461,72.268
layer:42,5,16675335560,108.251
layer:42,6,4453732832,73.367
layer:42,6,16675687032,108.286
layer:42,7,4453577259,73.221
layer:42,7,16674847184,108.756
layer:43,0,4525371160,144.221
layer:43,0,16450721621,113.728
layer:43,1,4526420166,142.704
layer:43,1,16451983077,113.045
layer:43,2,4528352100,145.601
layer:43,2,16451834591,113.042
layer:43,3,4527535079,145.793
layer:43,3,16452056704,113.065
layer:43,4,4526319744,146.665
layer:43,4,16451673456,113.207
layer:43,5,4526694897,145.988
layer:43,5,16451702854,113.295
layer:43,6,4527237851,145.53
layer:43,6,16452116765,113.681
layer:43,7,4526933863,145.24
layer:43,7,16451667525,112.858
layer:44,0,4669729830,78.329
layer:44,0,16234268854,108.359
layer:44,1,4669259470,79.592
layer:44,1,16235250293,108.33
layer:44,2,4674112399,74.511
layer:44,2,16235006370,109.152
layer:44,3,4673474964,76.233
layer:44,3,16235451953,108.506
layer:44,4,4673124550,75.012
layer:44,4,16234999235,108.605
layer:44,5,4672827958,75.5
layer:44,5,16235263565,108.443
layer:44,6,4672908389,76.046
layer:44,6,16235174369,108.525
layer:44,7,4672308950,76.812
layer:44,7,16234729506,108.978
layer:45,0,4748194917,77.152
layer:45,0,16032506873,114.152
layer:45,1,4748986636,77.173
layer:45,1,16033845978,113.012
layer:45,2,4748772249,78.068
layer:45,2,16033545276,113.296
layer:45,3,4749860669,76.488
layer:45,3,16033744037,113.24
layer:45,4,4748271933,78.263
layer:45,4,16033454884,113.256
layer:45,5,4748468841,76.883
layer:45,5,16033468920,113.683
layer:45,6,4749101158,77.119
layer:45,6,16033570671,113.486
layer:45,7,4749255088,77.238
layer:45,7,16033190893,113.165
layer:46,0,4825482219,68.853
layer:46,0,15818283825,110.087
layer:46,1,4826297870,68.364
layer:46,1,15819596981,109.937
layer:46,2,4826987290,68.303
layer:46,2,15819323269,110.258
layer:46,3,4826485272,68.472
layer:46,3,15819456543,110.736
layer:46,4,4826680052,68.126
layer:46,4,15819182673,110.06
layer:46,5,4825488363,69.3
layer:46,5,15819043934,110.447
layer:46,6,4826355173,67.937
layer:46,6,15822675385,106.673
layer:46,7,4826621388,67.848
layer:46,7,15818795653,110.407
layer:47,0,4894477639,145.486
layer:47,0,15602522952,115.148
layer:47,1,4894792712,145.268
layer:47,1,15603671764,114.439
layer:47,2,4895433128,145.584
layer:47,2,15603714738,114.352
layer:47,3,4895106316,145.45
layer:47,3,15603584154,114.715
layer:47,4,4894940122,144.444
layer:47,4,15603352973,114.629
layer:47,5,4894926426,145.381
layer:47,5,15603418217,114.675
layer:47,6,4894433789,144.936
layer:47,6,15603558079,116.008
layer:47,7,4894600180,145.342
layer:47,7,15603138481,114.549
layer:48,0,5040108411,73.508
layer:48,0,15381673613,109.309
layer:48,1,5040197061,73.9
layer:48,1,15382626831,109.504
layer:48,2,5041176627,73.685
layer:48,2,15382289874,110.177
layer:48,3,5040709761,74.634
layer:48,3,15382593546,109.622
layer:48,4,5039521805,75.258
layer:48,4,15382538569,109.436
layer:48,5,5040454694,73.642
layer:48,5,15382676387,109.313
layer:48,6,5039512113,74.574
layer:48,6,15382590027,109.682
layer:48,7,5040082063,73.141
layer:48,7,15382171970,109.655
layer:49,0,5113759965,79.0
layer:49,0,15166331772,116.744
layer:49,1,5114229728,78.61
layer:49,1,15169664548,114.155
layer:49,2,5115008808,78.927
layer:49,2,15167509093,116.05
layer:49,3,5115498934,79.189
layer:49,3,15167629601,116.463
layer:49,4,5114916382,77.989
layer:49,4,15167368464,116.215
layer:49,5,5114241112,78.555
layer:49,5,15167266247,116.271
layer:49,6,5114238140,79.948
layer:49,6,15167472312,116.172
layer:49,7,5113360557,79.664
layer:49,7,15167219817,115.957
layer:50,0,5192894261,75.048
layer:50,0,14911861187,107.306
layer:50,1,5192970161,74.996
layer:50,1,14912746949,107.764
layer:50,2,5194104351,74.828
layer:50,2,14913021295,107.68
layer:50,3,5194828872,73.683
layer:50,3,14912833118,107.477
layer:50,4,5193045652,74.609
layer:50,4,14912563937,107.537
layer:50,5,5192939594,74.864
layer:50,5,14912517522,107.525
layer:50,6,5194339843,73.488
layer:50,6,14913725706,106.554
layer:50,7,5193166419,74.922
layer:50,7,14912310111,107.915
layer:51,0,5268089005,167.362
layer:51,0,14708716553,112.753
layer:51,1,5268111574,167.022
layer:51,1,14709893695,112.153
layer:51,2,5269091712,168.095
layer:51,2,14709898884,112.225
layer:51,3,5268660624,168.557
layer:51,3,14710798066,111.563
layer:51,4,5267791002,167.978
layer:51,4,14709857728,111.99
layer:51,5,5267944722,168.856
layer:51,5,14709988216,111.917
layer:51,6,5267965736,168.214
layer:51,6,14709807796,112.286
layer:51,7,5268219827,167.241
layer:51,7,14709427770,111.849
layer:52,0,5435588013,69.637
layer:52,0,14484274330,107.754
layer:52,1,5435267553,69.776
layer:52,1,14485359740,107.947
layer:52,2,5437350157,69.374
layer:52,2,14485003598,108.502
layer:52,3,5437370350,67.784
layer:52,3,14485133851,107.949
layer:52,4,5435909234,69.217
layer:52,4,14485309368,107.643
layer:52,5,5436944526,67.928
layer:52,5,14485003003,107.824
layer:52,6,5436321792,69.19
layer:52,6,14485203479,107.911
layer:52,7,5435591514,69.188
layer:52,7,14484711433,108.186
layer:53,0,5505370260,82.614
layer:53,0,14273148954,110.125
layer:53,1,5505181560,82.988
layer:53,1,14274249630,109.554
layer:53,2,5506878969,82.01
layer:53,2,14274384264,109.801
layer:53,3,5505297414,82.996
layer:53,3,14274357757,109.851
layer:53,4,5505260925,82.339
layer:53,4,14274246144,109.384
layer:53,5,5505015687,82.787
layer:53,5,14274103386,109.427
layer:53,6,5505650968,82.511
layer:53,6,14274064573,109.684
layer:53,7,5504931285,82.789
layer:53,7,14273811546,109.681
layer:54,0,5588132135,73.962
layer:54,0,14036579846,105.588
layer:54,1,5588313849,73.275
layer:54,1,14037867979,105.51
layer:54,2,5589039901,74.257
layer:54,2,14037454986,106.496
layer:54,3,5588435862,73.972
layer:54,3,14037844496,105.798
layer:54,4,5587738311,73.993
layer:54,4,14037261131,106.0
layer:54,5,5587945495,74.028
layer:54,5,14037221383,105.715
layer:54,6,5588302422,73.097
layer:54,6,14037876052,105.44
layer:54,7,5587856297,73.33
layer:54,7,14037105759,106.275
layer:55,0,5662237623,154.257
layer:55,0,13816512531,116.721
layer:55,1,5661729516,156.052
layer:55,1,13817719600,115.959
layer:55,2,5663442403,155.357
layer:55,2,13817601202,116.386
layer:55,3,5662549055,155.529
