waiting_gpu,start_ns,wait_ms,laggard_gpu,laggard_sync_frac,laggard_busy_frac,kind,laggard_top_categories,laggard_nvtx
2,14591360485,7.286,7,0.001,1.04,laggard_gpu_busy,gemm=4.6ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
2,14628460207,10.182,7,0.0,1.059,laggard_gpu_busy,gemm=7.2ms;moe_permute=3.5ms;hybridep_meta=0.0ms,backward|recompute
2,14784408039,20.418,4,0.0,1.078,laggard_gpu_busy,gemm=17.8ms;moe_permute=2.9ms;activation=1.0ms,backward|recompute
2,14820128430,28.06,4,0.0,1.059,laggard_gpu_busy,gemm=19.5ms;topk_router=4.8ms;moe_permute=3.8ms,backward|recompute
2,14998536848,5.085,0,0.001,1.02,laggard_gpu_busy,gemm=2.7ms;moe_permute=2.5ms;hybridep_meta=0.0ms,backward|recompute
2,15030939460,8.805,0,0.0,1.027,laggard_gpu_busy,gemm=5.7ms;moe_permute=3.3ms;hybridep_meta=0.0ms,backward|recompute
2,15166529975,80.124,0,0.0,0.005,laggard_gpu_idle(host),hybridep_meta=0.4ms;other=0.1ms,backward|moe|hybridep_dispatch|recompute
2,15265621055,13.602,7,0.0,1.048,laggard_gpu_busy,gemm=10.0ms;moe_permute=3.0ms;activation=1.0ms,backward|recompute
2,15303443762,15.534,7,0.0,1.038,laggard_gpu_busy,gemm=12.8ms;moe_permute=3.4ms;hybridep_meta=0.0ms,backward|recompute
2,15472658976,12.585,6,0.0,1.024,laggard_gpu_busy,gemm=8.4ms;moe_permute=3.1ms;activation=1.0ms,backward|recompute
2,15511381720,18.897,6,0.0,1.042,laggard_gpu_busy,gemm=16.0ms;moe_permute=3.7ms;activation=0.0ms,backward|recompute
2,15677810295,12.294,1,0.0,1.054,laggard_gpu_busy,gemm=8.9ms;moe_permute=2.8ms;activation=0.9ms,backward|recompute
2,15712828218,14.229,1,0.0,1.039,laggard_gpu_busy,gemm=11.6ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
2,15873390264,11.318,5,0.001,1.071,laggard_gpu_busy,gemm=8.0ms;moe_permute=2.9ms;activation=0.9ms,backward|recompute
2,15907673975,12.874,5,0.0,1.052,laggard_gpu_busy,gemm=10.5ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
2,16066326315,15.347,0,0.0,1.055,laggard_gpu_busy,gemm=11.6ms;moe_permute=3.2ms;activation=1.1ms,backward|recompute
2,16107465744,17.267,0,0.0,0.989,laggard_gpu_busy,gemm=13.5ms;moe_permute=3.6ms;hybridep_meta=0.0ms,backward|recompute
2,16512625536,5.447,1,0.001,1.057,laggard_gpu_busy,gemm=2.9ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
2,16644253149,5.966,4,0.001,0.067,laggard_gpu_idle(host),hybridep_meta=0.3ms;other=0.1ms;hybridep_dispatch=0.0ms,backward|moe|hybridep_dispatch|recompute
2,16669394633,18.084,5,0.0,1.036,laggard_gpu_busy,gemm=14.0ms;moe_permute=3.2ms;activation=1.2ms,backward|recompute
2,16711904214,21.408,5,0.0,1.031,laggard_gpu_busy,gemm=17.2ms;moe_permute=3.6ms;activation=1.3ms,backward|recompute
2,17112212939,10.147,5,0.0,1.043,laggard_gpu_busy,gemm=7.2ms;moe_permute=2.4ms;activation=0.7ms,backward|recompute
2,17141941907,11.48,5,0.0,1.057,laggard_gpu_busy,gemm=9.6ms;moe_permute=2.5ms;hybridep_meta=0.0ms,backward|recompute
2,17292399047,20.775,6,0.0,1.067,laggard_gpu_busy,gemm=17.8ms;moe_permute=3.0ms;activation=1.1ms,backward|recompute
2,17330764448,25.373,6,0.0,1.042,laggard_gpu_busy,gemm=17.0ms;topk_router=4.6ms;moe_permute=3.4ms,backward|recompute
2,17513580235,6.566,0,0.0,1.043,laggard_gpu_busy,gemm=3.9ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
2,17551347681,6.612,0,0.001,1.075,laggard_gpu_busy,gemm=3.9ms;moe_permute=3.2ms;hybridep_meta=0.0ms,backward|recompute
2,17704328932,15.456,5,0.0,1.078,laggard_gpu_busy,gemm=12.5ms;moe_permute=2.9ms;activation=1.0ms,backward|recompute
2,17741784024,18.466,5,0.0,1.036,laggard_gpu_busy,gemm=14.1ms;moe_permute=3.3ms;activation=1.3ms,backward|recompute
2,18180859950,15.763,3,0.0,1.019,laggard_gpu_busy,gemm=11.4ms;moe_permute=3.2ms;activation=1.1ms,backward|recompute
2,18221382963,19.09,3,0.0,1.032,laggard_gpu_busy,gemm=15.5ms;moe_permute=4.2ms;hybridep_meta=0.0ms,backward|recompute
2,18388987144,11.241,3,0.0,1.03,laggard_gpu_busy,gemm=7.4ms;moe_permute=3.0ms;activation=1.0ms,backward|recompute
2,18426527197,15.804,3,0.0,1.044,laggard_gpu_busy,gemm=12.9ms;moe_permute=3.6ms;hybridep_meta=0.0ms,backward|recompute
2,18569394438,25.959,3,0.0,0.017,laggard_gpu_idle(host),hybridep_meta=0.4ms;other=0.1ms,backward|moe|hybridep_dispatch|recompute
2,18610133453,13.771,6,0.0,1.087,laggard_gpu_busy,gemm=11.1ms;moe_permute=2.8ms;activation=0.8ms,backward|recompute
2,18643053191,15.874,6,0.0,1.039,laggard_gpu_busy,gemm=11.7ms;moe_permute=3.3ms;activation=1.0ms,backward|recompute
2,18803947350,10.785,7,0.0,1.056,laggard_gpu_busy,gemm=7.5ms;moe_permute=2.7ms;activation=0.9ms,backward|recompute
2,18837997591,13.683,7,0.0,1.044,laggard_gpu_busy,gemm=11.1ms;moe_permute=3.1ms;hybridep_meta=0.0ms,backward|recompute
