k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
21,60.558,73.591,1.215,0,73.591,52.504,65.489,56.06,59.558,52.993,63.899,60.373
22,125.13,136.745,1.093,6,123.877,123.381,121.855,124.805,123.073,132.324,136.745,114.977
23,56.027,60.877,1.087,4,57.706,60.873,53.253,52.729,60.877,53.778,59.268,49.734
24,56.483,60.525,1.072,1,55.78,60.525,58.062,57.921,54.12,57.452,55.23,52.772
25,57.598,63.345,1.1,5,58.687,56.81,56.966,61.21,51.838,63.345,56.37,55.562
26,125.717,132.893,1.057,7,128.045,129.971,123.167,124.377,120.504,125.454,121.328,132.893
27,55.937,61.753,1.104,5,60.301,49.793,50.394,56.031,57.364,61.753,60.887,50.972
28,57.523,66.026,1.148,3,56.043,62.959,57.366,66.026,50.972,65.885,53.783,47.15
29,57.427,69.756,1.215,3,57.482,54.672,56.221,69.756,51.117,58.23,59.813,52.125
30,127.384,138.267,1.085,2,126.664,127.897,138.267,128.107,123.643,123.687,121.479,129.325
31,57.842,68.277,1.18,5,50.965,56.23,54.467,62.145,54.366,68.277,61.204,55.079
32,58.276,66.713,1.145,0,66.713,54.739,61.913,52.752,56.267,65.403,52.801,55.622
33,58.833,69.415,1.18,6,59.329,64.586,51.804,53.27,58.99,54.687,69.415,58.586
34,127.932,132.562,1.036,5,130.994,127.659,123.433,131.978,125.591,132.562,126.632,124.608
35,56.544,59.514,1.053,6,50.372,55.692,57.984,54.677,58.97,57.015,59.514,58.131
36,57.667,72.069,1.25,5,54.073,48.7,56.47,55.611,51.474,72.069,65.157,57.783
37,59.19,65.534,1.107,1,60.647,65.534,61.754,62.177,53.259,55.203,57.305,57.638
38,123.551,130.383,1.055,2,124.597,122.056,130.383,118.887,128.305,118.134,127.865,118.18
39,56.494,68.687,1.216,0,68.687,55.15,56.009,54.833,58.495,53.967,53.6,51.212
40,56.164,63.355,1.128,5,56.445,59.449,53.504,50.988,59.983,63.355,51.558,54.033
41,57.559,65.997,1.147,1,59.488,65.997,54.984,56.091,61.138,53.089,53.397,56.292
42,123.729,133.008,1.075,6,123.296,121.847,123.715,118.979,120.098,121.205,133.008,127.685
43,56.498,66.042,1.169,7,57.368,53.686,55.021,60.253,56.357,51.407,51.852,66.042
44,57.977,63.846,1.101,0,63.846,54.569,59.788,54.681,60.597,61.528,52.212,56.592
45,58.684,68.464,1.167,4,58.267,64.271,49.382,61.449,68.464,55.003,56.649,55.986
46,146.891,159.456,1.086,7,147.825,152.556,153.19,147.403,150.528,120.005,144.163,159.456
47,58.049,68.576,1.181,6,58.092,56.722,52.505,61.059,54.574,52.863,68.576,60.003
48,59.996,69.53,1.159,1,59.505,69.53,55.427,66.024,53.656,60.406,57.576,57.844
49,59.873,81.723,1.365,1,54.616,81.723,63.677,54.015,53.598,56.581,60.002,54.773
50,127.943,135.535,1.059,0,135.535,123.692,133.085,129.716,128.937,124.915,124.016,123.65
51,56.249,67.352,1.197,6,56.312,53.566,57.064,49.987,65.528,49.214,67.352,50.967
52,59.293,68.613,1.157,0,68.613,52.253,65.803,51.047,62.752,56.123,63.796,53.956
53,56.963,73.075,1.283,4,51.056,54.806,59.26,50.471,73.075,55.336,52.62,59.083
54,124.112,131.496,1.059,6,122.501,117.554,123.829,127.818,121.6,127.483,131.496,120.612
55,57.316,62.965,1.099,7,55.699,51.635,60.164,56.457,59.793,57.956,53.861,62.965
56,57.733,64.295,1.114,3,61.597,54.479,51.39,64.295,57.212,57.533,51.634,63.725
57,62.066,69.346,1.117,2,60.975,60.614,69.346,67.507,60.07,54.692,57.816,65.509
58,128.321,142.706,1.112,1,125.148,142.706,136.534,123.902,121.793,120.907,122.873,132.709
59,58.039,69.33,1.195,2,51.765,55.013,69.33,58.964,58.541,59.234,54.6,56.865
60,55.867,58.587,1.049,7,56.648,55.539,53.814,56.887,52.08,56.505,56.877,58.587
61,56.019,65.215,1.164,4,60.381,55.578,53.335,49.048,65.215,50.266,53.647,60.683
62,123.441,131.668,1.067,1,122.074,131.668,124.958,124.5,118.366,128.565,117.355,120.043
63,56.437,61.932,1.097,1,53.237,61.932,57.615,58.882,53.147,57.648,58.814,50.22
64,56.918,62.227,1.093,0,62.227,57.107,51.098,55.903,55.226,56.402,59.845,57.536
65,57.578,71.128,1.235,1,56.889,71.128,57.892,54.7,52.043,56.14,57.733,54.101
66,128.443,137.066,1.067,1,125.207,137.066,128.692,118.82,121.197,130.228,134.546,131.784
67,63.716,71.769,1.126,4,65.181,59.162,70.173,54.782,71.769,63.422,61.558,63.684
68,55.779,63.534,1.139,0,63.534,49.64,56.053,53.317,51.604,60.216,56.789,55.082
69,58.017,66.579,1.148,3,56.558,49.613,59.88,66.579,60.846,63.991,51.485,55.188
70,122.882,131.865,1.073,1,120.342,131.865,128.797,126.361,117.593,114.538,129.179,114.383
71,57.037,66.137,1.16,1,49.737,66.137,63.219,62.964,48.619,52.858,59.461,53.295
72,59.057,67.265,1.139,0,67.265,56.848,56.645,62.258,58.461,54.535,56.075,60.372
73,56.29,65.861,1.17,5,48.991,55.431,54.556,49.254,58.227,65.861,61.021,56.979
74,124.618,133.272,1.069,4,127.302,116.509,118.778,124.529,133.272,122.529,126.629,127.394
75,55.876,70.035,1.253,6,47.757,49.95,60.328,58.297,53.017,53.0,70.035,54.625
76,57.068,66.564,1.166,6,61.165,49.589,49.27,63.346,47.022,59.968,66.564,59.619
77,57.784,76.611,1.326,1,53.292,76.611,62.313,52.25,55.185,69.965,46.674,45.979
78,71.578,86.29,1.206,5,67.458,75.209,78.779,68.877,71.66,86.29,61.505,62.845
79,54.785,63.188,1.153,6,59.007,47.33,47.183,61.16,44.831,57.958,63.188,57.624
80,55.056,69.162,1.256,6,47.229,49.268,59.796,57.047,52.313,52.05,69.162,53.585
81,57.545,66.463,1.155,4,59.817,49.178,51.979,57.185,66.463,55.272,60.067,60.4
82,55.472,65.191,1.175,5,47.813,54.76,53.462,48.422,57.572,65.191,60.191,56.368
83,65.787,75.654,1.15,0,75.654,64.347,64.952,70.619,66.6,50.609,64.741,68.771
84,55.42,64.047,1.156,1,48.284,64.047,61.405,61.268,47.507,51.187,57.852,51.81
85,70.73,81.102,1.147,1,69.643,81.102,78.483,61.447,68.115,64.191,78.764,64.093
86,54.82,63.613,1.16,3,53.442,46.17,56.679,63.613,57.563,60.548,48.496,52.045
87,55.002,62.982,1.145,0,62.982,48.942,54.985,52.443,50.728,59.096,56.352,54.488
88,54.659,61.623,1.127,4,55.308,48.47,59.826,53.864,61.623,53.236,51.317,53.631
89,58.917,67.932,1.153,1,55.635,67.932,58.476,49.189,51.463,60.881,65.036,62.723
90,55.309,69.157,1.25,1,54.234,69.157,55.618,52.558,49.621,54.083,55.111,52.087
91,54.934,60.118,1.094,0,60.118,54.264,49.355,54.155,53.303,54.687,57.563,56.027
92,54.686,59.99,1.097,1,51.386,59.99,55.947,57.582,51.226,55.781,57.158,48.422
93,58.427,66.591,1.14,1,56.312,66.591,59.779,59.804,53.826,63.35,52.394,55.364
94,55.939,64.785,1.158,4,60.127,54.766,53.08,49.505,64.785,50.96,53.681,60.609
95,54.481,57.154,1.049,7,55.48,54.02,52.05,55.632,50.859,54.998,55.655,57.154
96,55.696,67.043,1.204,2,49.103,52.163,67.043,56.79,56.016,56.677,52.114,55.664
97,58.38,69.907,1.197,1,51.963,69.907,63.392,51.259,54.634,54.074,55.728,66.082
98,55.988,63.365,1.132,2,54.777,54.812,63.365,60.186,54.724,48.829,51.933,59.277
99,55.823,62.437,1.118,3,59.592,52.405,49.401,62.437,55.184,55.707,49.84,62.018
100,55.865,61.65,1.104,7,54.203,51.063,58.397,54.542,58.397,56.424,52.242,61.65
101,58.528,65.834,1.125,6,56.767,51.891,58.486,62.46,56.467,61.243,65.834,55.074
102,55.33,71.252,1.288,4,48.984,53.248,57.872,48.911,71.252,53.933,51.0,57.437
103,55.24,64.41,1.166,0,64.41,48.247,61.626,47.308,58.586,52.107,59.211,50.424
104,55.561,66.669,1.2,6,55.434,53.049,56.569,49.311,64.464,48.604,66.669,50.384
105,58.361,65.698,1.126,0,65.698,54.696,62.582,60.894,59.447,54.633,54.635,54.302
106,55.255,75.555,1.367,1,50.268,75.555,59.647,49.707,49.243,51.787,55.415,50.414
107,55.766,65.233,1.17,1,55.252,65.233,50.995,62.07,49.443,56.408,52.929,53.797
108,55.327,65.361,1.181,6,55.739,53.963,49.958,58.387,52.373,50.184,65.361,56.652
109,58.833,67.749,1.152,7,56.646,60.749,62.126,55.097,58.965,56.509,52.828,67.749
110,55.518,65.438,1.179,4,54.009,60.983,46.409,58.692,65.438,52.034,53.618,52.963
111,54.756,60.698,1.109,0,60.698,51.269,56.822,51.489,57.042,58.555,49.075,53.093
112,55.908,65.537,1.172,7,56.253,53.108,54.419,59.788,55.939,51.088,51.128,65.537
113,58.792,68.565,1.166,6,57.86,57.077,58.815,54.01,55.605,55.975,68.565,62.433
114,55.203,64.05,1.16,1,56.828,64.05,52.411,54.266,58.799,49.928,51.105,54.238
115,55.469,62.973,1.135,5,55.157,58.995,52.831,50.396,59.084,62.973,50.985,53.326
116,55.506,67.971,1.225,0,67.971,54.142,54.739,53.888,57.391,52.916,52.709,50.29
117,58.395,65.194,1.116,2,58.568,57.109,65.194,53.748,63.069,53.282,63.116,53.07
118,55.5,62.198,1.121,1,57.331,62.198,57.855,58.631,49.775,51.077,53.092,54.04
119,55.543,70.224,1.264,5,52.198,46.148,54.305,53.337,49.166,70.224,63.154,55.809
120,55.431,58.674,1.058,6,49.25,54.543,56.829,53.674,58.074,55.586,58.674,56.822
121,95.492,105.65,1.106,5,103.737,100.69,96.516,104.873,54.354,105.65,100.588,97.529
122,55.652,66.377,1.193,6,55.452,61.66,48.581,50.241,55.804,51.477,66.377,55.627
123,55.575,64.04,1.152,0,64.04,51.753,59.314,49.899,53.531,62.473,50.435,53.151
124,55.779,66.11,1.185,5,48.871,54.24,51.856,60.234,52.259,66.11,59.563,53.095
125,57.796,68.074,1.178,2,56.504,58.058,68.074,58.371,53.739,53.589,54.358,59.678
126,55.677,67.738,1.217,3,55.79,52.568,54.54,67.738,49.448,56.259,58.414,50.662
127,55.255,63.859,1.156,3,53.314,60.645,55.408,63.859,48.822,63.309,51.75,44.934
128,55.685,61.453,1.104,5,59.759,49.535,50.319,56.035,56.774,61.453,60.932,50.669
129,58.377,65.231,1.117,7,60.73,62.432,56.168,57.17,53.256,58.132,53.898,65.231
130,55.2,61.201,1.109,5,55.73,54.459,54.413,59.357,49.082,61.201,53.695,53.657
131,54.845,58.932,1.075,1,53.937,58.932,56.569,56.332,52.37,55.773,53.435,51.409
132,55.156,60.087,1.089,1,57.164,60.087,52.34,51.856,59.747,52.718,58.448,48.884
133,58.406,70.292,1.203,6,57.327,56.324,55.243,58.029,56.098,65.597,70.292,48.342
134,55.323,68.419,1.237,0,68.419,47.433,60.313,51.068,53.714,47.82,58.744,55.073
135,55.223,70.803,1.282,4,51.355,61.612,50.73,44.911,70.803,52.179,46.867,63.329
136,55.662,63.647,1.143,0,63.647,50.057,62.912,53.475,51.728,49.708,55.32,58.447
137,58.422,70.621,1.209,3,53.977,57.886,58.081,70.621,65.549,52.093,50.933,58.236
138,55.497,69.978,1.261,4,51.1,50.835,50.932,53.934,69.978,50.792,58.174,58.232
139,54.945,65.566,1.193,4,57.45,52.609,51.412,53.571,65.566,48.101,57.071,53.777
140,55.004,68.499,1.245,2,48.259,50.053,68.499,52.626,56.982,51.612,61.691,50.309
141,57.8,63.645,1.101,3,54.104,59.474,62.682,63.645,59.824,53.859,54.739,54.076
142,55.546,63.562,1.144,6,54.735,53.354,54.44,51.542,58.044,49.97,63.562,58.718
143,55.27,68.175,1.233,6,51.536,58.564,58.899,45.477,47.391,57.136,68.175,54.986
144,55.041,62.513,1.136,3,52.84,48.655,58.69,62.513,58.059,54.974,54.263,50.332
145,58.022,65.129,1.122,2,55.898,53.667,65.129,59.116,52.249,58.844,63.11,56.161
146,54.515,59.271,1.087,5,54.817,53.756,53.763,52.326,54.443,59.271,52.117,55.628
147,55.178,64.299,1.165,4,57.507,52.171,53.022,53.155,64.299,51.775,54.289,55.206
148,55.437,65.505,1.182,6,53.908,57.912,54.086,55.984,52.204,51.159,65.505,52.743
149,57.681,61.198,1.061,1,56.433,61.198,60.596,55.898,55.069,58.105,59.607,54.542
150,55.698,67.454,1.211,7,59.547,52.718,51.686,56.688,52.216,51.315,53.962,67.454
151,56.504,58.686,1.039,2,57.52,57.742,58.686,58.547,53.048,53.224,57.284,55.982
152,55.026,63.802,1.159,0,63.802,53.563,55.452,48.108,53.202,61.998,54.327,49.759
153,39.598,39.852,1.006,1,39.682,39.852,39.669,39.678,39.516,39.461,39.36,39.563
154,39.889,40.091,1.005,1,40.018,40.091,39.912,39.567,39.869,39.932,39.784,39.941
155,39.559,39.844,1.007,1,39.711,39.844,39.419,39.59,39.525,39.466,39.317,39.599
