k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
37,25.765,27.723,1.076,5,25.115,25.32,25.234,25.821,25.349,27.723,26.223,25.34
38,88.459,92.579,1.047,6,84.941,88.757,85.342,87.255,85.559,91.184,92.579,92.056
39,24.553,25.066,1.021,2,24.329,24.425,25.066,24.424,24.434,24.432,24.932,24.382
40,24.397,24.698,1.012,2,24.3,24.327,24.698,24.349,24.594,24.309,24.337,24.265
41,25.216,26.441,1.049,5,25.475,25.125,24.789,24.91,25.352,26.441,24.781,24.855
42,86.745,92.1,1.062,6,85.764,84.01,84.647,84.396,84.472,87.817,92.1,90.754
43,24.254,24.859,1.025,6,24.279,24.177,24.075,24.11,24.071,24.025,24.859,24.438
44,25.393,26.782,1.055,3,24.946,25.102,25.099,26.782,25.069,25.066,25.218,25.859
45,25.503,26.876,1.054,0,26.876,25.2,25.516,25.357,25.494,24.986,24.922,25.672
46,111.407,118.681,1.065,6,112.76,113.227,112.055,113.267,116.148,86.931,118.681,118.186
47,24.951,26.136,1.048,7,24.839,25.096,24.736,24.723,24.639,24.698,24.742,26.136
48,25.559,27.429,1.073,6,25.122,25.833,25.102,25.176,25.252,25.124,27.429,25.435
49,25.769,27.677,1.074,1,25.188,27.677,25.343,25.714,25.261,25.736,25.525,25.706
50,91.68,96.715,1.055,1,88.356,96.715,90.419,88.258,88.561,90.937,95.712,94.486
51,24.22,24.572,1.015,4,24.126,24.236,24.498,24.169,24.572,24.102,23.899,24.154
52,25.723,27.469,1.068,6,25.216,25.424,25.175,25.272,26.731,25.202,27.469,25.293
53,24.295,25.121,1.034,0,25.121,24.082,24.02,24.055,24.568,24.057,24.437,24.026
54,88.257,92.222,1.045,6,85.594,85.482,85.973,85.413,91.939,87.973,92.222,91.459
55,24.673,25.365,1.028,6,24.383,24.499,24.531,24.933,24.457,24.88,25.365,24.339
56,25.189,25.953,1.03,7,24.741,24.881,24.845,25.652,24.981,25.436,25.023,25.953
57,26.254,29.058,1.107,3,26.221,25.663,25.634,29.058,25.876,25.642,25.52,26.418
58,92.026,96.558,1.049,3,90.78,91.26,94.762,96.558,86.754,88.786,93.523,93.785
59,24.442,25.058,1.025,2,24.186,24.658,25.058,24.38,24.254,24.254,24.182,24.564
60,24.734,25.187,1.018,3,24.256,24.465,25.114,25.187,24.327,25.148,24.358,25.021
61,24.448,24.693,1.01,6,24.68,24.471,24.208,24.411,24.05,24.446,24.693,24.627
62,88.648,92.128,1.039,7,88.886,87.977,84.814,85.125,91.028,87.479,91.748,92.128
63,24.72,25.475,1.031,1,24.46,25.475,24.662,24.69,24.46,25.042,24.394,24.579
64,25.049,25.881,1.033,1,24.619,25.881,24.991,24.794,24.945,24.725,25.712,24.726
65,25.032,25.784,1.03,0,25.784,25.427,24.716,24.721,25.115,24.639,25.167,24.684
66,90.42,97.212,1.075,6,88.802,92.778,87.639,87.113,87.144,89.462,97.212,93.212
67,25.662,27.383,1.067,1,25.137,27.383,25.238,25.235,25.218,25.648,25.435,25.998
68,24.272,24.54,1.011,2,24.265,24.438,24.54,24.082,24.504,23.99,24.373,23.982
69,25.253,26.886,1.065,5,25.111,24.927,25.083,24.885,25.002,26.886,25.151,24.978
70,87.888,91.794,1.044,6,85.114,84.603,84.826,86.228,89.864,89.413,91.794,91.26
71,24.606,25.523,1.037,3,24.311,24.795,24.445,25.523,24.428,24.441,24.559,24.346
72,25.475,27.109,1.064,1,24.926,27.109,25.77,25.507,25.01,25.031,25.315,25.13
73,24.378,24.699,1.013,0,24.699,24.379,24.449,24.602,24.14,24.132,24.216,24.403
74,89.74,93.373,1.04,7,87.414,87.25,87.866,87.305,88.731,92.637,93.346,93.373
75,24.182,24.735,1.023,7,23.992,24.047,23.925,23.985,24.497,23.988,24.288,24.735
76,24.662,26.256,1.065,6,24.103,24.303,24.259,24.776,24.347,24.593,26.256,24.661
77,25.355,26.563,1.048,6,25.4,24.817,24.74,25.999,24.839,25.285,26.563,25.197
78,39.787,42.878,1.078,7,40.38,24.761,42.181,42.659,42.742,42.001,40.693,42.878
79,24.129,24.202,1.003,3,23.972,24.155,24.153,24.202,24.14,24.117,24.15,24.147
80,23.97,24.051,1.003,4,23.809,24.046,23.994,23.855,24.051,23.98,23.994,24.027
81,26.756,26.869,1.004,1,26.59,26.869,26.644,26.868,26.817,26.792,26.635,26.834
82,23.873,23.947,1.003,3,23.733,23.938,23.896,23.947,23.883,23.872,23.83,23.882
83,23.747,23.799,1.002,3,23.6,23.767,23.791,23.799,23.782,23.744,23.732,23.764
84,23.917,23.985,1.003,3,23.729,23.953,23.933,23.985,23.983,23.937,23.893,23.922
85,39.48,41.392,1.048,4,41.285,41.35,41.218,26.659,41.392,41.332,41.276,41.332
86,24.011,24.088,1.003,4,23.906,24.009,24.016,24.042,24.088,24.018,23.974,24.03
87,23.79,23.844,1.002,1,23.663,23.844,23.796,23.836,23.819,23.78,23.779,23.8
88,23.831,23.929,1.004,1,23.698,23.929,23.884,23.846,23.817,23.761,23.805,23.912
89,27.236,27.425,1.007,3,27.245,27.303,26.689,27.425,27.3,27.269,27.305,27.353
90,23.807,23.909,1.004,1,23.722,23.909,23.826,23.843,23.809,23.78,23.741,23.824
91,24.241,24.318,1.003,3,24.135,24.147,24.286,24.318,24.282,24.262,24.242,24.258
92,23.963,24.073,1.005,3,23.832,24.05,24.001,24.073,23.978,23.915,23.868,23.988
93,26.988,27.072,1.003,4,26.999,27.016,26.969,26.975,27.072,26.857,26.945,27.072
94,24.298,24.363,1.003,7,24.174,24.236,24.333,24.348,24.34,24.262,24.326,24.363
95,24.028,24.104,1.003,1,23.783,24.104,24.045,24.097,24.075,24.034,24.04,24.046
96,23.921,24.011,1.004,2,23.793,23.989,24.011,23.971,23.951,23.856,23.894,23.899
97,27.005,27.169,1.006,3,26.969,27.069,26.994,27.169,27.057,26.991,26.763,27.027
98,24.002,24.131,1.005,3,23.848,23.957,23.997,24.131,24.094,23.979,23.98,24.027
99,24.198,24.31,1.005,3,24.1,24.297,24.028,24.31,24.203,24.211,24.195,24.24
100,23.75,23.861,1.005,1,23.608,23.861,23.807,23.774,23.785,23.711,23.718,23.739
101,26.762,26.912,1.006,3,26.77,26.794,26.746,26.912,26.809,26.692,26.664,26.708
102,23.83,23.9,1.003,1,23.73,23.9,23.861,23.848,23.85,23.784,23.829,23.842
103,23.946,24.012,1.003,3,23.801,24.008,23.98,24.012,23.903,23.957,23.927,23.977
104,23.921,24.053,1.006,1,23.839,24.053,23.897,23.949,23.901,23.872,23.89,23.964
105,27.619,27.986,1.013,3,27.863,27.881,26.89,27.986,27.81,26.886,27.725,27.91
106,23.999,24.06,1.003,7,23.86,24.059,24.048,24.006,23.972,24.012,23.971,24.06
107,23.97,24.052,1.003,3,23.806,24.019,24.007,24.052,23.963,23.961,23.962,23.989
108,23.807,23.89,1.003,1,23.635,23.89,23.847,23.836,23.876,23.808,23.764,23.802
109,27.128,27.233,1.004,4,27.198,27.135,27.21,26.991,27.233,27.191,26.956,27.11
110,24.035,24.106,1.003,6,23.873,24.095,24.014,24.046,24.087,24.017,24.106,24.042
111,24.012,24.058,1.002,1,23.91,24.058,24.011,24.047,23.977,24.01,24.035,24.049
112,24.282,24.368,1.004,1,24.152,24.368,24.291,24.333,24.261,24.264,24.298,24.289
113,27.108,27.261,1.006,4,27.061,27.188,26.991,27.14,27.261,26.94,27.165,27.121
114,24.04,24.12,1.003,4,23.892,24.111,24.074,24.093,24.12,24.049,23.928,24.055
115,24.08,24.163,1.003,6,24.018,24.089,24.07,24.074,24.108,24.041,24.163,24.078
116,24.074,24.176,1.004,7,23.928,24.067,24.126,24.108,24.046,24.046,24.095,24.176
117,27.608,27.828,1.008,3,26.844,27.654,27.635,27.828,27.765,27.681,27.726,27.729
118,24.29,24.374,1.003,3,24.162,24.362,24.185,24.374,24.252,24.298,24.367,24.321
119,24.252,24.357,1.004,7,24.141,24.136,24.344,24.181,24.29,24.254,24.317,24.357
120,23.98,24.029,1.002,4,23.873,24.017,24.001,24.005,24.029,23.945,23.987,23.98
121,65.114,70.713,1.086,3,70.57,70.51,70.593,70.713,26.914,70.573,70.417,70.621
122,24.2,24.342,1.006,1,24.089,24.342,24.325,24.03,24.264,24.122,24.221,24.207
123,23.791,23.841,1.002,6,23.616,23.822,23.77,23.82,23.821,23.816,23.841,23.825
124,23.999,24.078,1.003,1,23.804,24.078,24.035,24.061,24.049,23.916,23.997,24.051
125,26.839,26.936,1.004,3,26.818,26.844,26.721,26.936,26.875,26.786,26.859,26.877
126,23.946,24.081,1.006,3,23.77,24.002,23.894,24.081,23.98,23.924,23.926,23.987
127,23.92,23.981,1.003,2,23.738,23.978,23.981,23.941,23.937,23.907,23.937,23.941
128,23.992,24.098,1.004,4,23.826,24.055,24.031,23.947,24.098,23.961,23.985,24.035
129,26.958,27.109,1.006,3,26.985,26.998,27.036,27.109,26.938,26.82,26.741,27.035
130,24.052,24.155,1.004,6,23.82,24.104,24.051,24.084,24.092,24.07,24.155,24.039
131,23.992,24.079,1.004,6,23.789,24.057,24.009,23.986,24.018,23.993,24.079,24.007
132,24.057,24.13,1.003,4,23.848,24.068,24.072,24.117,24.13,24.046,24.111,24.066
133,27.241,27.377,1.005,3,27.18,27.19,27.345,27.377,27.288,27.288,27.034,27.226
134,23.773,23.838,1.003,7,23.605,23.834,23.79,23.792,23.782,23.741,23.8,23.838
135,23.87,23.984,1.005,1,23.741,23.984,23.891,23.905,23.867,23.837,23.853,23.88
136,23.982,24.073,1.004,3,23.845,24.027,24.026,24.073,23.946,24.018,23.984,23.939
137,27.035,27.108,1.003,4,27.026,27.035,27.046,27.101,27.108,27.085,26.975,26.905
138,23.937,23.994,1.002,4,23.826,23.991,23.965,23.885,23.994,23.947,23.93,23.957
139,23.822,23.884,1.003,3,23.643,23.86,23.817,23.884,23.844,23.825,23.852,23.853
140,23.818,23.852,1.001,1,23.764,23.852,23.829,23.839,23.827,23.835,23.752,23.845
141,26.862,27.001,1.005,3,26.895,26.848,26.748,27.001,26.935,26.803,26.761,26.901
142,24.126,24.258,1.005,3,23.957,24.191,23.952,24.258,24.13,24.101,24.22,24.201
143,23.876,23.949,1.003,4,23.686,23.918,23.907,23.905,23.949,23.849,23.848,23.946
144,23.918,23.997,1.003,4,23.764,23.936,23.959,23.945,23.997,23.879,23.932,23.934
145,26.863,27.054,1.007,6,26.801,26.823,26.776,26.852,26.81,26.869,27.054,26.916
146,23.84,23.926,1.004,1,23.686,23.926,23.871,23.885,23.883,23.827,23.806,23.835
147,23.959,24.034,1.003,4,23.8,24.026,23.992,24.012,24.034,23.958,23.964,23.883
148,23.919,23.976,1.002,3,23.77,23.976,23.911,23.976,23.946,23.949,23.889,23.934
149,27.0,27.14,1.005,3,26.739,27.039,27.071,27.14,27.055,27.042,26.933,26.976
150,24.06,24.163,1.004,1,23.884,24.163,24.107,24.123,24.108,24.042,23.989,24.068
151,23.951,24.01,1.002,4,23.787,23.994,23.982,24.004,24.01,23.97,23.918,23.939
152,24.036,24.12,1.004,7,23.875,24.011,24.061,24.085,24.058,24.031,24.049,24.12
153,27.014,27.105,1.003,3,26.936,27.091,27.08,27.105,26.997,26.916,26.939,27.047
154,27.287,27.393,1.004,7,27.272,27.306,27.308,26.972,27.335,27.387,27.326,27.393
155,27.001,27.093,1.003,7,27.001,27.077,26.853,27.033,27.011,26.964,26.977,27.093
