category,kernel,instances_all_gpus,s_per_gpu,median_us,max_ms
gemm,nvjet_sm103_tst_192x80_64x7_2x2_2cta_h_bz_TNT,12,0.0,18.6,0.033
gemm,nvjet_sm103_tst_192x96_64x7_2x1_2cta_v_bz_TNT,2,0.0,25.1,0.026
gemm,nvjet_sm103_tst_192x96_64x7_2x2_2cta_h_bz_TNT,10,0.0,51.7,0.06
gemm,nvjet_sm103_tst_256x112_64x5_2x2_2cta_h_bz_NNT,1,0.0,80.6,0.081
gemm,nvjet_sm103_tst_256x112_64x5_2x2_2cta_h_bz_TNT,4,0.0,95.7,0.111
gemm,nvjet_sm103_tst_256x120_64x4_1x4f_h_bz_NNT,42,0.0,85.1,0.119
gemm,nvjet_sm103_tst_256x128_64x5_2x4f_2cta_h_bz_TNT,8,0.0,53.9,0.061
gemm,nvjet_sm103_tst_256x32_64x6_2x1_2cta_v_bz_splitK_NTT,24,0.0,135.4,0.139
gemm,nvjet_sm103_tst_256x96_64x5_2x1_2cta_v_bz_NNT,2,0.0,70.8,0.078
gemm,nvjet_sm103_tst_256x96_64x5_2x1_2cta_v_bz_TNT,2,0.0,62.6,0.066
gemm,nvjet_sm103_tst_32x64_64x16_1x2_2cta_h_bz_splitK_TNN,64,0.0,14.1,0.016
gemm,nvjet_sm103_tst_32x64_64x16_4x1_v_bz_splitK_NNN,28,0.0,19.7,0.066
gemm,nvjet_sm103_tst_512x112_64x2_2x1_2cta_v_bz_NNT,1,0.0,14.5,0.015
gemm,nvjet_sm103_tst_64x112_64x14_2x2_2cta_h_bz_NNT,79,0.0,29.3,0.072
gemm,nvjet_sm103_tst_64x128_64x13_2x2_2cta_h_bz_NNT,7,0.0,27.5,0.039
gemm,nvjet_sm103_tst_64x144_64x12_2x2_2cta_h_bz_NNT,47,0.0,32.4,0.069
gemm,nvjet_sm103_tst_64x144_64x12_2x2_2cta_h_bz_TNT,12,0.0,33.8,0.046
gemm,nvjet_sm103_tst_64x16_64x16_2x1_2cta_v_bz_splitK_TNT,32,0.0,28.5,0.125
gemm,nvjet_sm103_tst_64x16_64x16_2x2_2cta_h_bz_NNT,79,0.0,25.3,0.103
gemm,nvjet_sm103_tst_64x16_64x16_2x2_2cta_h_bz_splitK_NNT,117,0.0,20.4,0.066
gemm,nvjet_sm103_tst_64x16_64x16_4x1_2cta_v_bz_NNT,159,0.0,21.3,0.051
gemm,nvjet_sm103_tst_64x176_64x11_2x2_2cta_h_bz_TNT,10,0.0,35.7,0.041
gemm,nvjet_sm103_tst_64x24_64x16_4x1_v_bz_NNT,117,0.0,22.4,0.045
gemm,nvjet_sm103_tst_64x24_64x16_4x1_v_bz_TNT,234,0.0,14.8,0.028
gemm,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_NNT,12,0.0,24.9,0.037
gemm,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_NTT,64,0.0,14.3,0.018
gemm,nvjet_sm103_tst_64x32_64x16_2x1_2cta_v_bz_splitK_TNT,24,0.0,29.2,0.069
gemm,nvjet_sm103_tst_64x32_64x16_2x2_2cta_h_bz_splitK_NNT,121,0.0,20.8,0.063
gemm,nvjet_sm103_tst_64x32_64x16_4x1_2cta_v_bz_TNT,24,0.0,13.7,0.023
gemm,nvjet_sm103_tst_64x40_64x16_1x4_h_bz_NNT,115,0.0,26.8,0.074
gemm,nvjet_sm103_tst_64x40_64x16_2x2_h_bz_splitK_NNT,71,0.0,20.6,0.099
gemm,nvjet_sm103_tst_64x48_64x16_2x1_2cta_v_bz_splitK_TNT,32,0.0,28.7,0.089
gemm,nvjet_sm103_tst_64x48_64x16_2x2_2cta_h_bz_NNT,114,0.0,27.3,0.118
gemm,nvjet_sm103_tst_64x48_64x16_4x1_2cta_v_bz_NNT,16,0.0,22.8,0.032
gemm,nvjet_sm103_tst_64x56_64x14_4x1_v_bz_NNT,75,0.0,26.9,0.065
gemm,nvjet_sm103_tst_64x64_64x16_2x1_2cta_v_bz_NNT,16,0.0,30.4,0.061
gemm,nvjet_sm103_tst_64x64_64x16_2x2_2cta_h_bz_splitK_NNT,86,0.0,23.1,0.051
gemm,nvjet_sm103_tst_64x64_64x16_4x1_2cta_v_bz_NNT,6,0.0,23.0,0.031
gemm,nvjet_sm103_tst_64x72_64x12_4x1_v_bz_NNT,89,0.0,28.1,0.071
gemm,nvjet_sm103_tst_64x8_64x16_1x4_h_bz_NNT,113,0.0,26.1,0.106
gemm,nvjet_sm103_tst_64x8_64x16_2x2_h_bz_splitK_NNT,143,0.0,20.2,0.06
gemm,nvjet_sm103_tst_96x64_64x10_4x1_v_bz_TNN,8,0.0,39.1,0.064
hybridep_combine,combine_kernel,1800,0.871,3899.6,4.621
hybridep_dispatch,dispatch_kernel,1800,0.93,4262.6,5.108
hybridep_meta,ag_nvl_kernel,1200,0.121,155.9,90.935
hybridep_meta,permute_preprocessing_kernel,1200,0.054,360.2,0.569
hybridep_meta,update_expected_value_kernel,3600,0.001,1.3,0.002
hybridep_sync,device_sync_kernel,7200,3.121,90.5,115.09
moe_permute,unpermute_kernel,1800,0.427,1798.8,4.179
moe_permute,permute_kernel,1800,0.36,1544.3,3.149
nccl,ncclDevKernel_ReduceScatter_Sum_bf16_RING_LL,624,0.702,7399.5,76.062
nccl,ncclDevKernel_AllGather_RING_LL,1592,0.286,640.9,52.248
nccl,ncclDevKernel_AllReduce_Sum_u64_RING_LL,1200,0.2,267.5,14.015
nccl,ncclDevKernel_AllReduce_Sum_f32_RING_LL,8,0.003,3028.9,3.511
nccl,ncclDevKernel_AllReduce_Sum_bf16_RING_LL,8,0.001,1443.8,1.516
nonzero_cub,DeviceCompactInitKernel,989,0.0,1.2,0.002
nonzero_cub,DeviceReduceSingleTileKernel,989,0.0,1.8,0.003
nonzero_cub,DeviceSelectSweepKernel,989,0.0,4.0,0.006
norm,rmsnorm_fwd_general_kernel,2504,0.152,483.2,0.587
norm,rmsnorm_bwd_general_kernel,1256,0.138,863.5,1.062
norm,rmsnorm_fwd_tuned_kernel,2496,0.009,28.7,0.052
norm,rmsnorm_bwd_tuned_kernel,1248,0.007,43.2,0.073
norm,rmsnorm_bwd_finalize_general_kernel,1256,0.001,7.2,0.009
norm,rmsnorm_bwd_finalize_tuned_kernel,1248,0.001,4.0,0.005
other,scan,1200,0.012,76.1,0.108
other,searchsorted_cuda_kernel,4416,0.001,2.2,0.003
other,compute_cuda_kernel,144,0.0,5.6,0.006
other,indexing_backward_kernel,1,0.0,59.8,0.06
other,ln_fwd_general_kernel,336,0.0,8.4,0.012
other,pad_tokens_per_expert_kernel,1200,0.0,2.5,0.004
other,thd_partition_indices_kernel,64,0.0,2.0,0.002
other,triton_poi_fused__to_copy_all_reduce_scalar_tensor_stack_0,1200,0.0,1.2,0.002
other,write_indices,5,0.0,3.3,0.003
topk_router,triton_poi_fused__to_copy_add_cat_mul_rsub_sigmoid_silu_split_0,600,0.159,1813.9,7.21
topk_router,gatherTopK,3600,0.139,436.8,0.727
topk_router,triton_poi_fused_add_cat_mul_rsub_sigmoid_silu_split_0,624,0.062,638.4,4.418
topk_router,online_softmax_kernel,64,0.004,476.5,0.538
topk_router,vectorized_elementwise_kernel,1800,0.002,9.6,0.013
