k,mean_ms,max_ms,max_over_mean,heaviest_gpu,gpu0_ms,gpu1_ms,gpu2_ms,gpu3_ms,gpu4_ms,gpu5_ms,gpu6_ms,gpu7_ms
57,14.076,16.372,1.163,7,14.498,13.589,12.18,15.326,10.915,14.317,15.411,16.372
58,14.147,22.924,1.62,4,17.254,13.278,11.81,8.785,22.924,9.323,12.426,17.372
59,14.248,22.091,1.551,1,12.586,22.091,15.068,15.214,10.301,17.728,9.719,11.274
60,14.151,18.824,1.33,1,11.316,18.824,14.951,16.78,11.155,14.673,16.532,8.977
61,14.018,18.654,1.331,0,18.654,13.725,9.493,13.386,12.431,13.456,16.627,14.372
62,14.139,26.958,1.907,1,12.885,26.958,14.098,12.015,9.405,12.515,14.191,11.042
63,13.866,21.023,1.516,1,10.691,21.023,13.933,6.429,7.776,14.667,20.334,16.076
64,13.976,20.197,1.445,4,13.983,8.92,18.743,13.347,20.197,12.389,11.554,12.675
65,13.796,20.719,1.502,0,20.719,8.823,13.742,12.096,10.19,17.024,14.935,12.835
66,13.796,21.874,1.586,3,12.029,6.945,14.991,21.874,15.481,18.912,8.942,11.194
67,13.901,20.986,1.51,1,11.13,20.986,18.454,16.707,9.603,7.004,20.564,6.761
68,13.806,21.458,1.554,1,7.748,21.458,18.693,18.619,6.845,10.069,16.545,10.472
69,13.893,21.304,1.533,0,21.304,11.46,11.713,16.823,13.135,10.144,11.949,14.615
70,13.678,21.347,1.561,5,7.543,12.636,11.974,8.5,15.803,21.347,17.845,13.776
71,13.529,20.793,1.537,4,15.004,6.8,8.909,13.375,20.793,11.328,16.653,15.366
72,13.479,26.218,1.945,6,6.762,8.384,18.047,15.425,10.593,10.695,26.218,11.705
73,13.543,22.147,1.635,6,16.883,7.371,7.277,18.777,5.375,15.365,22.147,15.148
74,13.539,29.452,2.175,1,9.349,29.452,17.184,8.798,10.91,23.677,4.97,3.971
75,13.586,29.481,2.17,1,9.406,29.481,17.456,8.75,11.017,23.626,5.022,3.93
76,13.498,21.733,1.61,6,17.054,7.432,7.232,18.636,5.313,15.429,21.733,15.151
77,13.46,26.077,1.937,6,6.859,8.371,18.128,15.262,10.665,10.624,26.077,11.698
78,13.577,21.076,1.552,4,14.915,6.657,9.068,13.411,21.076,11.373,16.711,15.405
79,13.702,21.357,1.559,5,7.525,12.675,11.936,8.457,15.723,21.357,17.957,13.988
80,13.807,21.273,1.541,0,21.273,11.161,11.542,16.778,13.138,10.095,12.044,14.427
81,13.798,21.282,1.542,1,7.859,21.282,18.744,18.538,7.164,9.978,16.37,10.453
82,13.934,20.848,1.496,1,10.992,20.848,18.603,16.824,9.914,6.972,20.45,6.872
83,13.72,21.839,1.592,3,12.093,6.69,15.063,21.839,15.426,18.637,8.944,11.07
84,13.797,20.744,1.504,0,20.744,8.874,13.539,12.012,10.229,16.914,15.136,12.927
85,13.973,20.129,1.441,4,14.188,8.722,18.671,13.467,20.129,12.471,11.441,12.698
86,13.892,20.883,1.503,1,10.725,20.883,14.029,6.395,7.702,14.736,20.282,16.385
87,14.066,26.886,1.911,1,12.781,26.886,14.068,11.932,9.252,12.564,14.03,11.018
88,14.043,18.637,1.327,0,18.637,13.527,9.558,13.509,12.464,13.546,16.535,14.567
89,14.112,18.612,1.319,1,11.244,18.612,14.899,17.012,11.038,14.674,16.496,8.918
90,14.23,21.927,1.541,1,12.109,21.927,15.043,15.459,10.249,17.962,9.749,11.34
91,14.134,22.842,1.616,4,17.232,13.199,11.763,8.738,22.842,9.583,12.289,17.421
92,14.105,16.251,1.152,7,14.92,13.604,12.088,15.171,11.022,14.307,15.48,16.251
93,14.179,24.98,1.762,2,8.7,11.003,24.98,15.052,13.993,14.541,11.565,13.599
94,14.103,24.457,1.734,1,8.452,24.457,17.56,8.463,10.477,10.205,12.321,20.892
95,14.188,21.476,1.514,2,12.907,12.938,21.476,17.686,12.601,8.239,11.176,16.481
96,14.058,20.801,1.48,3,16.63,11.06,9.004,20.801,13.158,13.487,9.62,18.702
97,14.115,19.686,1.395,7,12.297,9.926,16.054,13.342,15.917,14.246,11.455,19.686
98,14.039,21.875,1.558,6,12.255,8.577,13.934,17.042,12.079,15.711,21.875,10.837
99,14.179,29.322,2.068,4,8.686,11.987,15.622,9.069,29.322,12.528,10.992,15.224
100,14.2,22.856,1.61,0,22.856,8.188,19.355,8.046,16.421,11.249,17.589,9.894
101,14.063,24.951,1.774,6,13.331,11.528,14.336,9.232,21.52,8.128,24.951,9.481
102,14.124,20.388,1.444,0,20.388,10.801,18.22,15.995,14.587,11.419,11.357,10.221
103,14.15,33.676,2.38,1,9.578,33.676,17.125,9.685,8.705,10.695,14.011,9.727
104,14.11,21.6,1.531,1,13.24,21.6,10.039,20.858,8.791,14.113,12.094,12.148
105,14.029,24.316,1.733,6,14.062,12.532,9.474,16.616,11.176,9.473,24.316,14.583
106,14.045,22.258,1.585,7,11.683,15.317,16.313,11.814,13.633,11.706,9.634,22.258
107,13.957,23.099,1.655,4,12.653,18.09,6.522,16.422,23.099,10.734,12.668,11.469
108,14.123,19.392,1.373,0,19.392,11.124,15.641,11.685,15.781,16.926,9.97,12.464
109,14.066,23.317,1.658,7,14.229,11.414,12.447,17.4,13.63,9.79,10.301,23.317
110,14.059,23.825,1.695,6,12.926,12.259,13.921,10.362,10.903,11.72,23.825,16.558
111,13.871,21.783,1.57,1,14.658,21.783,11.828,13.115,16.197,9.842,10.879,12.663
112,14.008,20.948,1.495,5,13.427,16.606,11.632,10.171,16.761,20.948,10.652,11.87
113,13.988,25.698,1.837,0,25.698,12.671,12.837,12.77,15.07,11.542,11.866,9.452
114,13.985,20.28,1.45,2,14.304,12.669,20.28,10.409,17.316,9.536,17.977,9.389
115,14.127,20.258,1.434,1,15.429,20.258,16.053,16.701,9.364,10.173,12.492,12.546
116,13.865,27.777,2.003,5,10.512,6.358,12.322,12.185,8.248,27.777,20.256,13.265
117,13.935,17.498,1.256,6,8.798,13.066,14.991,12.984,15.617,13.914,17.498,14.617
118,13.914,18.032,1.296,5,15.737,13.547,10.244,17.484,11.394,18.032,14.045,10.827
119,13.959,24.849,1.78,6,13.327,18.375,8.027,9.989,13.517,10.229,24.849,13.359
120,14.077,22.086,1.569,0,22.086,10.765,16.877,9.775,12.06,19.139,10.243,11.674
121,14.018,23.325,1.664,5,8.206,12.397,10.613,17.414,10.8,23.325,17.96,11.434
122,14.133,23.853,1.688,2,12.749,13.994,23.853,14.687,10.626,10.45,11.487,15.216
123,14.087,26.032,1.848,3,13.742,11.27,13.015,26.032,8.813,14.052,16.134,9.636
124,14.082,22.926,1.628,3,12.043,18.198,13.737,22.926,8.624,20.233,11.322,5.574
125,14.135,19.834,1.403,6,17.113,9.062,9.617,14.675,14.56,18.495,19.834,9.727
126,14.191,20.68,1.457,7,15.446,17.195,12.077,13.507,9.771,13.784,11.07,20.68
127,14.127,19.459,1.377,5,14.26,13.128,13.304,17.879,9.24,19.459,13.151,12.591
128,14.269,17.98,1.26,1,13.342,17.98,15.58,15.828,12.009,14.789,13.326,11.302
129,14.302,18.422,1.288,1,15.63,18.422,11.797,12.019,18.262,12.053,17.196,9.037
130,13.974,26.059,1.865,6,12.47,12.015,11.051,13.491,11.527,19.357,26.059,5.824
131,13.927,25.323,1.818,0,25.323,7.298,17.734,10.586,11.805,7.6,17.824,13.251
132,13.85,27.502,1.986,4,10.171,19.051,9.864,5.838,27.502,10.834,7.363,20.178
133,14.098,21.862,1.551,0,21.862,9.378,19.79,12.448,10.583,8.943,13.89,15.892
134,14.089,25.979,1.844,3,10.032,13.278,13.469,25.979,19.554,8.52,8.375,13.508
135,13.968,27.489,1.968,4,10.105,10.02,10.081,12.82,27.489,9.757,16.015,15.454
136,13.998,23.898,1.707,4,15.509,11.706,10.922,13.181,23.898,8.306,15.908,12.556
137,14.144,26.417,1.868,2,8.457,9.736,26.417,12.17,15.262,10.832,20.479,9.798
138,14.226,19.822,1.393,3,10.77,15.398,18.713,19.822,15.267,10.903,12.074,10.858
139,14.121,22.007,1.558,6,13.155,11.948,13.333,11.193,15.747,9.424,22.007,16.157
140,13.947,26.833,1.924,6,10.468,15.938,16.449,6.503,7.455,14.799,26.833,13.132
141,14.182,20.973,1.479,3,12.091,8.975,16.913,20.973,16.871,13.636,13.851,10.145
142,14.193,20.798,1.465,2,12.01,10.56,20.798,15.307,9.349,14.281,19.021,12.221
143,14.143,18.24,1.29,5,14.38,13.407,13.469,12.457,13.865,18.24,12.486,14.836
144,14.247,22.584,1.585,4,15.714,11.459,12.203,12.882,22.584,11.291,13.83,14.015
145,14.288,24.421,1.709,6,12.744,15.765,12.904,14.872,11.292,10.543,24.421,11.761
146,14.26,17.311,1.214,1,13.22,17.311,16.516,13.07,11.906,14.287,16.315,11.459
147,14.308,25.368,1.773,7,17.021,11.57,10.813,15.183,11.079,10.394,13.038,25.368
148,14.316,16.33,1.141,3,14.637,14.962,15.725,16.33,12.752,11.293,15.174,13.655
149,13.981,21.988,1.573,0,21.988,12.587,13.988,8.806,12.125,19.395,13.635,9.325
