ts,idx,used_mib
1786694464,4,227421
1786694464,5,246645
1786694464,6,244987
1786694464,7,230421
1786694466,0,239145
1786694466,1,240105
1786694466,2,230401
1786694466,3,241983
1786694466,4,227421
1786694466,5,246645
1786694466,6,244987
1786694466,7,230421
1786694469,0,239145
1786694469,1,240105
1786694469,2,230401
1786694469,3,241983
1786694469,4,227421
1786694469,5,246645
1786694469,6,244987
1786694469,7,230421
1786694471,0,239145
1786694471,1,240105
1786694471,2,230401
1786694471,3,241983
1786694471,4,227421
1786694471,5,246645
1786694471,6,244987
1786694471,7,230421
1786694473,0,239145
1786694473,1,240105
1786694473,2,230401
1786694473,3,241983
1786694473,4,227421
1786694473,5,246645
1786694473,6,244987
1786694473,7,230421
1786694476,0,239145
1786694476,1,240105
1786694476,2,230401
1786694476,3,241983
1786694476,4,227421
1786694476,5,246645
1786694476,6,244987
1786694476,7,230421
1786694478,0,239145
1786694478,1,240105
1786694478,2,230401
1786694478,3,241983
1786694478,4,227421
1786694478,5,246645
1786694478,6,244987
1786694478,7,230421
1786694480,0,239145
1786694480,1,240105
1786694480,2,230401
1786694480,3,241983
1786694480,4,227421
1786694480,5,246645
1786694480,6,244987
1786694480,7,230421
1786694482,0,239145
1786694482,1,240105
1786694482,2,230401
1786694482,3,241983
1786694482,4,227421
1786694482,5,246645
1786694482,6,244987
1786694482,7,230421
1786694485,0,239145
1786694485,1,240105
1786694485,2,230401
1786694485,3,241983
1786694485,4,227421
1786694485,5,246645
1786694485,6,244987
1786694485,7,230421
1786694487,0,239145
1786694487,1,240105
1786694487,2,230401
1786694487,3,241983
1786694487,4,227421
1786694487,5,246645
1786694487,6,244987
1786694487,7,230421
1786694489,0,239145
1786694489,1,240105
1786694489,2,230401
1786694489,3,241983
1786694489,4,227421
1786694489,5,246645
1786694489,6,244987
1786694489,7,230421
1786694491,0,239145
1786694491,1,240105
1786694491,2,230401
1786694491,3,241983
1786694491,4,227421
1786694491,5,246645
1786694491,6,244987
1786694491,7,230421
1786694494,0,239145
1786694494,1,240105
1786694494,2,230401
1786694494,3,241983
1786694494,4,227421
1786694494,5,246645
1786694494,6,244987
1786694494,7,230421
1786694496,0,239145
1786694496,1,240105
1786694496,2,230401
1786694496,3,241983
1786694496,4,227421
1786694496,5,246645
1786694496,6,244987
1786694496,7,230421
1786694499,0,239145
1786694499,1,240105
1786694499,2,230401
1786694499,3,241983
1786694499,4,227421
1786694499,5,246645
1786694499,6,244987
1786694499,7,230421
1786694501,0,239145
1786694501,1,240105
1786694501,2,230401
1786694501,3,241983
1786694501,4,227421
1786694501,5,246645
1786694501,6,244987
1786694501,7,230421
1786694503,0,239145
1786694503,1,240105
1786694503,2,230401
1786694503,3,241983
1786694503,4,227421
1786694503,5,246645
1786694503,6,244987
1786694503,7,230421
1786694505,0,239145
1786694505,1,240105
1786694505,2,230401
1786694505,3,241983
1786694505,4,227421
1786694505,5,246645
1786694505,6,244987
1786694505,7,230421
1786694508,0,239145
1786694508,1,240105
1786694508,2,230401
1786694508,3,241983
1786694508,4,227421
1786694508,5,246645
1786694508,6,244987
1786694508,7,230421
1786694510,0,239145
1786694510,1,240105
1786694510,2,230401
1786694510,3,241983
1786694510,4,227421
1786694510,5,246645
1786694510,6,244987
1786694510,7,230421
1786694512,0,239145
1786694512,1,240105
1786694512,2,230401
1786694512,3,241983
1786694512,4,227421
1786694512,5,246645
1786694512,6,244987
1786694512,7,230421
1786694514,0,239145
1786694514,1,240105
1786694514,2,230401
1786694514,3,241983
1786694514,4,227421
1786694514,5,246645
1786694514,6,244987
1786694514,7,230421
1786694517,0,239145
1786694517,1,240105
1786694517,2,230401
1786694517,3,241983
1786694517,4,227421
1786694517,5,246645
1786694517,6,244987
1786694517,7,230421
1786694519,0,239145
1786694519,1,240105
1786694519,2,230401
1786694519,3,241983
1786694519,4,227421
1786694519,5,246645
1786694519,6,244987
1786694519,7,230421
1786694521,0,239145
1786694521,1,240105
1786694521,2,230401
1786694521,3,241983
1786694521,4,227421
1786694521,5,246645
1786694521,6,244987
1786694521,7,230421
1786694523,0,239145
1786694523,1,240105
1786694523,2,230401
1786694523,3,241983
1786694523,4,227421
1786694523,5,246645
1786694523,6,244987
1786694523,7,230421
1786694525,0,239145
1786694525,1,240105
1786694525,2,230401
1786694525,3,241983
1786694525,4,227421
1786694525,5,246645
1786694525,6,244987
1786694525,7,230421
1786694529,0,239145
1786694529,1,240105
1786694529,2,230401
1786694529,3,241983
1786694529,4,227421
1786694529,5,246645
1786694529,6,244987
1786694529,7,230421
1786694531,0,239145
1786694531,1,240105
1786694531,2,230401
1786694531,3,241983
1786694531,4,227421
1786694531,5,246645
1786694531,6,244987
1786694531,7,230421
1786694534,0,239145
1786694534,1,240105
1786694534,2,230401
1786694534,3,241983
1786694534,4,227421
1786694534,5,246645
1786694534,6,244987
1786694534,7,230421
1786694536,0,239145
1786694536,1,240105
1786694536,2,230401
1786694536,3,241983
1786694536,4,227421
1786694536,5,246645
1786694536,6,244987
1786694536,7,230421
1786694538,0,239145
1786694538,1,240105
1786694538,2,230401
1786694538,3,241983
1786694538,4,227421
1786694538,5,246645
1786694538,6,244987
1786694538,7,230421
1786694540,0,239145
1786694540,1,240105
1786694540,2,230401
1786694540,3,241983
1786694540,4,227421
1786694540,5,246645
1786694540,6,244987
1786694540,7,230421
1786694543,0,239145
1786694543,1,240105
1786694543,2,230401
1786694543,3,241983
1786694543,4,227421
1786694543,5,246645
1786694543,6,244987
1786694543,7,230421
1786694546,0,239145
1786694546,1,240105
1786694546,2,230401
1786694546,3,241983
1786694546,4,227421
1786694546,5,246645
1786694546,6,244987
1786694546,7,230421
1786694548,0,239145
1786694548,1,240105
1786694548,2,230401
1786694548,3,241983
1786694548,4,227421
1786694548,5,246645
1786694548,6,244987
1786694548,7,230421
1786694550,0,239145
1786694550,1,240105
1786694550,2,230401
1786694550,3,241983
1786694550,4,227421
1786694550,5,246645
1786694550,6,244987
1786694550,7,230421
1786694552,0,239145
1786694552,1,240105
1786694552,2,230401
1786694552,3,241983
1786694552,4,227421
1786694552,5,246645
1786694552,6,244987
1786694552,7,230421
1786694554,0,239145
1786694554,1,240105
1786694554,2,230401
