"name","ts","en"
"layer_75/forward/mlp",6061447665921036,6061447682563068
"layer_76/forward/attention",6061447690510877,6061447712744732
"layer_76/forward/mlp",6061447712771866,6061447729792109
"layer_77/forward/attention",6061447732968549,6061447747794405
"layer_77/forward/mlp",6061447747802820,6061447762502883
"layer_77/recompute/attention",6061448322445970,6061448335461155
"layer_77/recompute/mlp",6061448335467809,6061448349520347
"block_77/backward_including_recompute",6061448356791799,6061448420778682
"layer_76/recompute/attention",6061448421424606,6061448434011819
"layer_76/recompute/mlp",6061448434020521,6061448447510302
"block_76/backward_including_recompute",6061448454796186,6061448515697316
"layer_75/recompute/attention",6061448516326119,6061448528924052
"layer_75/recompute/mlp",6061448528932050,6061448542150565
"block_75/backward_including_recompute",6061448549420129,6061448610509547
"layer_74/recompute/attention",6061448611171759,6061448626927063
"layer_74/recompute/mlp",6061448626935989,6061448641014319
"block_74/backward_including_recompute",6061448648672238,6061448709112115
"layer_73/recompute/attention",6061448709758103,6061448722360421
"layer_73/recompute/mlp",6061448722367907,6061448735993977
"block_73/backward_including_recompute",6061448743253749,6061448803936956
"layer_72/recompute/attention",6061448804563359,6061448817165101
"layer_72/recompute/mlp",6061448817171979,6061448831505415
"block_72/backward_including_recompute",6061448838756131,6061448899798797
"layer_71/recompute/attention",6061448900440368,6061448913051550
"layer_71/recompute/mlp",6061448913059260,6061448926858868
"block_71/backward_including_recompute",6061448934400978,6061448994758742
"layer_70/recompute/attention",6061448995418362,6061449010517948
"layer_70/recompute/mlp",6061449010525275,6061449024360851
"block_70/backward_including_recompute",6061449031722383,6061449092699865
"layer_69/recompute/attention",6061449093358205,6061449105949738
"layer_69/recompute/mlp",6061449105958216,6061449119571262
"block_69/backward_including_recompute",6061449126834426,6061449187850500
"layer_68/recompute/attention",6061449188482695,6061449201098069
"layer_68/recompute/mlp",6061449201105203,6061449214573992
"block_68/backward_including_recompute",6061449221763875,6061449283108240
"layer_67/recompute/attention",6061449283757459,6061449296371873
"layer_67/recompute/mlp",6061449296380575,6061449310163670
"block_67/backward_including_recompute",6061449317447795,6061449378957249
"layer_66/recompute/attention",6061449379635300,6061449394820840
"layer_66/recompute/mlp",6061449394828710,6061449409694471
"block_66/backward_including_recompute",6061449417061796,6061449477921484
"layer_65/recompute/attention",6061449478553295,6061449491161757
"layer_65/recompute/mlp",6061449491169499,6061449505132884
"block_65/backward_including_recompute",6061449514095967,6061449576176626
"layer_64/recompute/attention",6061449576807157,6061449589459299
"layer_64/recompute/mlp",6061449589467777,6061449603187064
"block_64/backward_including_recompute",6061449610522037,6061449672091139
"layer_63/recompute/attention",6061449672746951,6061449685395285
"layer_63/recompute/mlp",6061449685401971,6061449699466189
"block_63/backward_including_recompute",6061449706784229,6061449767954383
"layer_62/recompute/attention",6061449768644306,6061449784003287
"layer_62/recompute/mlp",6061449784009717,6061449798701108
"block_62/backward_including_recompute",6061449806008208,6061449866955704
"layer_61/recompute/attention",6061449867585339,6061449880214952
"layer_61/recompute/mlp",6061449880222503,6061449894334944
"block_61/backward_including_recompute",6061449901705149,6061449962323170
"layer_60/recompute/attention",6061449962951237,6061449975551154
"layer_60/recompute/mlp",6061449975559568,6061449991070998
"block_60/backward_including_recompute",6061449998384626,6061450059251321
"layer_59/recompute/attention",6061450059881277,6061450072501386
"layer_59/recompute/mlp",6061450072508936,6061450086779235
"block_59/backward_including_recompute",6061450094449730,6061450154918054
"layer_58/recompute/attention",6061450155574089,6061450170736300
"layer_58/recompute/mlp",6061450170744266,6061450184611138
"block_58/backward_including_recompute",6061450191984735,6061450253357930
"layer_57/recompute/attention",6061450254025198,6061450266636891
"layer_57/recompute/mlp",6061450266644089,6061450280374928
"block_57/backward_including_recompute",6061450287730860,6061450349099320
"layer_56/recompute/attention",6061450349760123,6061450362477321
"layer_56/recompute/mlp",6061450362485191,6061450376397695
"block_56/backward_including_recompute",6061450383762844,6061450446198160
"layer_55/recompute/attention",6061450446827444,6061450459408897
"layer_55/recompute/mlp",6061450459416447,6061450473029844
"block_55/backward_including_recompute",6061450480380241,6061450541386649
"layer_54/recompute/attention",6061450542037884,6061450557197535
"layer_54/recompute/mlp",6061450557205213,6061450570816403
"block_54/backward_including_recompute",6061450578234736,6061450640084320
"layer_53/recompute/attention",6061450640745987,6061450653421201
"layer_53/recompute/mlp",6061450653428143,6061450666860803
"block_53/backward_including_recompute",6061450674213440,6061450735201511
"layer_52/recompute/attention",6061450735831979,6061450748457624
"layer_52/recompute/mlp",6061450748464822,6061450762285006
"block_52/backward_including_recompute",6061450769648394,6061450830534001
"layer_51/recompute/attention",6061450831193781,6061450843944643
"layer_51/recompute/mlp",6061450843952449,6061450857640183
"block_51/backward_including_recompute",6061450864905395,6061450925858267
"layer_50/recompute/attention",6061450926519807,6061450941772482
"layer_50/recompute/mlp",6061450941781536,6061450955385142
"block_50/backward_including_recompute",6061450962714994,6061451024913957
"layer_49/recompute/attention",6061451025542184,6061451038263990
"layer_49/recompute/mlp",6061451038271444,6061451051767145
"block_49/backward_including_recompute",6061451059041957,6061451119504392
"layer_48/recompute/attention",6061451120182540,6061451132889050
"layer_48/recompute/mlp",6061451132896984,6061451146585678
"block_48/backward_including_recompute",6061451153917578,6061451214487375
"layer_47/recompute/attention",6061451215155091,6061451227837984
"layer_47/recompute/mlp",6061451227845182,6061451243837160
"block_47/backward_including_recompute",6061451251182885,6061451311565096
"layer_46/recompute/attention",6061451312225451,6061451327510127
"layer_46/recompute/mlp",6061451327518669,6061451341263876
"block_46/backward_including_recompute",6061451348687905,6061451409752714
"layer_45/recompute/attention",6061451410415053,6061451423145788
"layer_45/recompute/mlp",6061451423154746,6061451436619246
"block_45/backward_including_recompute",6061451444058987,6061451505582872
"layer_44/recompute/attention",6061451506227707,6061451518952586
"layer_44/recompute/mlp",6061451518959399,6061451532661054
"block_44/backward_including_recompute",6061451540138459,6061451601303045
"layer_43/recompute/attention",6061451601944009,6061451614681238
"layer_43/recompute/mlp",6061451614689397,6061451628327178
"block_43/backward_including_recompute",6061451635732839,6061451697121587
"layer_42/recompute/attention",6061451697832183,6061451713140155
"layer_42/recompute/mlp",6061451713147609,6061451729375077
"block_42/backward_including_recompute",6061451736824994,6061451797831754
"layer_41/recompute/attention",6061451798461806,6061451811159644
"layer_41/recompute/mlp",6061451811166810,6061451824982385
"block_41/backward_including_recompute",6061451832332813,6061451893819194
"layer_40/recompute/attention",6061451894480285,6061451907209708
"layer_40/recompute/mlp",6061451907217738,6061451921015777
"block_40/backward_including_recompute",6061451928384862,6061451989956043
"layer_39/recompute/attention",6061451990609454,6061452003358012
"layer_39/recompute/mlp",6061452003367034,6061452017245170
"block_39/backward_including_recompute",6061452024583119,6061452085817433
"layer_38/recompute/attention",6061452086479036,6061452101845249
"layer_38/recompute/mlp",6061452101853951,6061452115605974
"block_38/backward_including_recompute",6061452123014323,6061452184912387
"layer_37/recompute/attention",6061452185548358,6061452198326869
"layer_37/recompute/mlp",6061452198335027,6061452214368285
"block_37/backward_including_recompute",6061452221845435,6061452283776906
"layer_36/recompute/attention",6061452284407502,6061452297130332
"layer_36/recompute/mlp",6061452297138682,6061452311535606
"block_36/backward_including_recompute",6061452318849682,6061452380082332
"layer_35/recompute/attention",6061452380713984,6061452393457390
"layer_35/recompute/mlp",6061452393465036,6061452407245539
"block_35/backward_including_recompute",6061452414554623,6061452475487399
"layer_34/recompute/attention",6061452476167467,6061452492009971
"layer_34/recompute/mlp",6061452492017554,6061452506535631
"block_34/backward_including_recompute",6061452514147726,6061452580009343
"layer_33/recompute/attention",6061452580636578,6061452593334512
"layer_33/recompute/mlp",6061452593343694,6061452607807211
"block_33/backward_including_recompute",6061452615107207,6061452675856365
"layer_32/recompute/attention",6061452676520881,6061452689219743
"layer_32/recompute/mlp",6061452689227613,6061452704697186
"block_32/backward_including_recompute",6061452712281185,6061452774557748
"layer_31/recompute/attention",6061452775192407,6061452787893157
"layer_31/recompute/mlp",6061452787900867,6061452802300800
"block_31/backward_including_recompute",6061452809636060,6061452870643396
"layer_30/recompute/attention",6061452871335496,6061452886684364
"layer_30/recompute/mlp",6061452886692106,6061452902534163
"block_30/backward_including_recompute",6061452909794831,6061452971638814
"layer_29/recompute/attention",6061452972297378,6061452985018544
"layer_29/recompute/mlp",6061452985026830,6061453000386130
"block_29/backward_including_recompute",6061453007725358,6061453068485076
"layer_28/recompute/attention",6061453069155544,6061453081932487
"layer_28/recompute/mlp",6061453081939909,6061453097348010
"block_28/backward_including_recompute",6061453104719687,6061453166113362
"layer_27/recompute/attention",6061453166748085,6061453179448483
"layer_27/recompute/mlp",6061453179456129,6061453195415275
"block_27/backward_including_recompute",6061453202655398,6061453263316140
"layer_26/recompute/attention",6061453263973391,6061453279326580
"layer_26/recompute/mlp",6061453279334130,6061453295142906
"block_26/backward_including_recompute",6061453302502967,6061453364434855
"layer_25/recompute/attention",6061453365063018,6061453377800248
"layer_25/recompute/mlp",6061453377808662,6061453393631967
"block_25/backward_including_recompute",6061453400939003,6061453462643337
"layer_24/recompute/attention",6061453463278412,6061453476153020
"layer_24/recompute/mlp",6061453476160730,6061453492686280
"block_24/backward_including_recompute",6061453499925796,6061453561031725
"layer_23/recompute/attention",6061453561666448,6061453574449983
"layer_23/recompute/mlp",6061453574458173,6061453589568031
"block_23/backward_including_recompute",6061453596788827,6061453661071487
"layer_22/recompute/attention",6061453661737218,6061453677041030
"layer_22/recompute/mlp",6061453677049636,6061453693149743
"block_22/backward_including_recompute",6061453700525804,6061453761302354
"layer_21/recompute/attention",6061453761977814,6061453774663812
"layer_21/recompute/mlp",6061453774672866,6061453790680012
"block_21/backward_including_recompute",6061453797972679,6061453859017552
"layer_20/recompute/attention",6061453859650451,6061453872354114
"layer_20/recompute/mlp",6061453872363327,6061453887743140
"block_20/backward_including_recompute",6061453894916831,6061453955244130
"layer_19/recompute/attention",6061453955879717,6061453968559667
"layer_19/recompute/mlp",6061453968567665,6061453984589019
"block_19/backward_including_recompute",6061453991842358,6061454054480749
"layer_18/recompute/attention",6061454055161361,6061454070426548
"layer_18/recompute/mlp",6061454070434866,6061454086685982
"block_18/backward_including_recompute",6061454094007835,6061454154730976
"layer_17/recompute/attention",6061454155362468,6061454168064466
"layer_17/recompute/mlp",6061454168073200,6061454184105658
"block_17/backward_including_recompute",6061454191433305,6061454254252057
"layer_16/recompute/attention",6061454254880284,6061454267555595
"layer_16/recompute/mlp",6061454267564489,6061454283641942
"block_16/backward_including_recompute",6061454290938931,6061454356353322
"layer_15/recompute/attention",6061454357000749,6061454369704957
"layer_15/recompute/mlp",6061454369713371,6061454386647471
"block_15/backward_including_recompute",6061454393955116,6061454455557986
"layer_14/recompute/attention",6061454456215909,6061454471506347
"layer_14/recompute/mlp",6061454471515337,6061454488313788
"block_14/backward_including_recompute",6061454495634617,6061454556060357
"layer_13/recompute/attention",6061454556687944,6061454569457976
"layer_13/recompute/mlp",6061454569466710,6061454585383138
"block_13/backward_including_recompute",6061454592765664,6061454654115475
"layer_12/recompute/attention",6061454654768566,6061454667537382
"layer_12/recompute/mlp",6061454667546500,6061454683655538
"block_12/backward_including_recompute",6061454691110640,6061454754168882
"layer_11/recompute/attention",6061454754798325,6061454767491013
"layer_11/recompute/mlp",6061454767498883,6061454784767674
"block_11/backward_including_recompute",6061454792223256,6061454853043111
"layer_10/recompute/attention",6061454853713674,6061454868999984
"layer_10/recompute/mlp",6061454869008686,6061454885759841
"block_10/backward_including_recompute",6061454893183935,6061454953766956
"layer_9/recompute/attention",6061454954456336,6061454967224192
"layer_9/recompute/mlp",6061454967232734,6061454984096209
"block_9/backward_including_recompute",6061454991399790,6061455054053581
"layer_8/recompute/attention",6061455054713616,6061455067440736
"layer_8/recompute/mlp",6061455067448479,6061455085323835
"block_8/backward_including_recompute",6061455092880986,6061455153264293
"layer_7/recompute/attention",6061455153890376,6061455166636664
"layer_7/recompute/mlp",6061455166644022,6061455182364448
"block_7/backward_including_recompute",6061455189785118,6061455251905912
"layer_6/recompute/attention",6061455252589403,6061455267977730
"layer_6/recompute/mlp",6061455267984992,6061455285307352
"block_6/backward_including_recompute",6061455292734678,6061455353170306
"layer_5/recompute/attention",6061455353817413,6061455366598709
"layer_5/recompute/mlp",6061455366606419,6061455393301852
"block_5/backward_including_recompute",6061455407599189,6061455467557980
"layer_4/recompute/attention",6061455468229600,6061455480978576
"layer_4/recompute/mlp",6061455480987086,6061455497633056
"block_4/backward_including_recompute",6061455505118814,6061455565757771
"layer_3/recompute/attention",6061455566413359,6061455579180415
"layer_3/recompute/mlp",6061455579187421,6061455596581717
"block_3/backward_including_recompute",6061455600058033,6061455654247367
"layer_2/recompute/attention",6061455654260453,6061455669687948
"layer_2/recompute/mlp",6061455669696618,6061455675607679
"block_2/backward_including_recompute",6061455675619197,6061455718498097
"layer_1/recompute/attention",6061455718511535,6061455734056663
"layer_1/recompute/mlp",6061455734063413,6061455739973386
"block_1/backward_including_recompute",6061455739984232,6061455783001789
"layer_0/recompute/attention",6061455783015515,6061455798652516
"layer_0/recompute/mlp",6061455798661506,6061455804553271
"block_0/backward_including_recompute",6061455804562581,6061455847912653
