waiting_gpu,start_ns,wait_ms,laggard_gpu,laggard_sync_frac,laggard_busy_frac,kind,laggard_top_categories,laggard_nvtx
2,5463174776,6.604,6,0.001,1.031,laggard_gpu_busy,gemm=4.3ms;moe_permute=2.5ms;hybridep_meta=0.0ms,forward|attention
2,5537906547,25.341,5,0.0,1.016,laggard_gpu_busy,gemm=9.3ms;elementwise=8.9ms;moe_permute=3.5ms,forward|attention
2,5635758611,7.028,1,0.001,1.035,laggard_gpu_busy,gemm=4.7ms;moe_permute=2.5ms;hybridep_meta=0.0ms,forward|attention
2,5864053945,20.321,0,0.0,1.012,laggard_gpu_busy,gemm=7.5ms;elementwise=7.5ms;moe_permute=3.2ms,forward|attention
2,5951106143,15.457,5,0.0,1.02,laggard_gpu_busy,gemm=6.1ms;elementwise=6.1ms;moe_permute=2.8ms,forward|attention
2,6032685469,16.662,1,0.0,1.016,laggard_gpu_busy,gemm=6.5ms;elementwise=6.3ms;moe_permute=2.7ms,forward|attention
2,6187685403,18.136,6,0.0,1.017,laggard_gpu_busy,gemm=7.4ms;elementwise=7.1ms;moe_permute=3.1ms,forward|attention
2,6273294775,18.741,7,0.0,1.013,laggard_gpu_busy,elementwise=6.9ms;gemm=6.9ms;moe_permute=3.0ms,forward|attention
2,6362738767,7.198,0,0.0,1.039,laggard_gpu_busy,gemm=5.0ms;moe_permute=2.5ms;hybridep_meta=0.0ms,forward|attention
2,6426832426,27.984,4,0.0,1.051,laggard_gpu_busy,gemm=16.2ms;elementwise=6.9ms;moe_permute=3.1ms,forward|attention
2,6597016378,10.99,7,0.0,1.027,laggard_gpu_busy,gemm=6.7ms;moe_permute=2.9ms;elementwise=0.9ms,forward|attention
2,6669779990,26.409,6,0.0,1.032,laggard_gpu_busy,gemm=12.7ms;elementwise=7.8ms;moe_permute=3.2ms,forward|attention
2,6759874227,19.554,1,0.0,1.023,laggard_gpu_busy,gemm=8.0ms;elementwise=6.3ms;moe_permute=2.8ms,forward|attention
2,6854037870,27.747,1,0.0,1.009,laggard_gpu_busy,elementwise=10.4ms;gemm=10.4ms;moe_permute=3.9ms,forward|attention
2,7102149792,18.862,6,0.0,1.016,laggard_gpu_busy,gemm=7.8ms;elementwise=7.3ms;moe_permute=3.1ms,forward|attention
2,7198199657,5.912,0,0.001,1.039,laggard_gpu_busy,gemm=3.4ms;moe_permute=2.8ms;hybridep_meta=0.0ms,forward|attention
2,7275563431,23.916,4,0.0,1.012,laggard_gpu_busy,gemm=9.0ms;elementwise=8.8ms;moe_permute=4.0ms,forward|attention
2,7439339111,15.469,6,0.0,1.018,laggard_gpu_busy,gemm=6.8ms;elementwise=5.1ms;moe_permute=3.0ms,forward|attention
2,7527434485,7.076,7,0.001,1.027,laggard_gpu_busy,gemm=4.4ms;moe_permute=2.9ms;hybridep_meta=0.0ms,forward|attention
2,7595693071,20.503,3,0.0,1.027,laggard_gpu_busy,gemm=9.3ms;elementwise=6.1ms;moe_permute=2.8ms,forward|attention
2,7844251232,12.32,1,0.0,1.023,laggard_gpu_busy,gemm=7.4ms;moe_permute=3.4ms;elementwise=1.0ms,forward|attention
2,8009870518,7.469,7,0.001,1.039,laggard_gpu_busy,gemm=4.8ms;moe_permute=2.1ms;cat_copy=0.6ms,forward|attention
2,8087371464,19.089,4,0.0,1.013,laggard_gpu_busy,gemm=6.8ms;elementwise=6.7ms;moe_permute=2.9ms,forward|attention
2,8247031696,12.314,1,0.0,1.023,laggard_gpu_busy,gemm=6.5ms;moe_permute=2.9ms;elementwise=2.4ms,forward|attention
2,8330219022,7.863,1,0.001,1.004,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.6ms;hybridep_meta=0.0ms,forward|moe
2,8399722531,15.028,0,0.0,1.018,laggard_gpu_busy,gemm=5.4ms;elementwise=5.3ms;moe_permute=2.4ms,forward|attention
2,8483821960,21.384,1,0.0,1.015,laggard_gpu_busy,gemm=8.4ms;elementwise=8.0ms;moe_permute=3.7ms,forward|attention
2,8645287806,11.886,6,0.0,1.025,laggard_gpu_busy,gemm=6.3ms;moe_permute=2.7ms;elementwise=2.4ms,forward|attention
2,8806557778,11.494,0,0.0,1.027,laggard_gpu_busy,gemm=6.0ms;moe_permute=2.7ms;elementwise=2.4ms,forward|attention
2,8889321164,11.597,3,0.0,1.028,laggard_gpu_busy,gemm=6.6ms;moe_permute=2.8ms;elementwise=1.7ms,forward|attention
2,9129113819,5.198,1,0.001,0.851,laggard_gpu_busy,moe_permute=3.0ms;gemm=1.4ms;hybridep_meta=0.0ms,forward|attention
2,9200844833,15.422,0,0.0,1.018,laggard_gpu_busy,gemm=6.3ms;elementwise=5.9ms;moe_permute=2.8ms,forward|attention
2,9282713972,14.607,5,0.0,1.019,laggard_gpu_busy,gemm=6.2ms;elementwise=5.2ms;moe_permute=2.8ms,forward|attention
2,9529558201,15.29,6,0.0,1.017,laggard_gpu_busy,gemm=8.4ms;moe_permute=3.3ms;elementwise=2.9ms,forward|attention
2,9604621368,25.927,6,0.0,0.958,laggard_gpu_busy,gemm=11.4ms;elementwise=7.1ms;moe_permute=3.1ms,forward|attention
2,9711383129,19.728,1,0.0,1.012,laggard_gpu_busy,gemm=9.2ms;elementwise=5.8ms;moe_permute=3.9ms,forward|lm_head
2,11736005710,340.958,1,0.0,0.056,laggard_gpu_idle(host),gemm=8.9ms;elementwise=5.9ms;moe_permute=3.4ms,backward|moe|recompute
2,12116022646,27.002,1,0.0,1.021,laggard_gpu_busy,gemm=18.3ms;cat_copy=5.8ms;moe_permute=3.5ms,backward|recompute
2,12300320285,25.468,6,0.0,0.958,laggard_gpu_busy,gemm=11.5ms;elementwise=6.7ms;moe_permute=3.0ms,backward|recompute
2,12344132764,30.909,6,0.0,1.019,laggard_gpu_busy,gemm=13.6ms;elementwise=8.4ms;cat_copy=3.5ms,backward|recompute
2,12541009640,14.801,6,0.0,1.015,laggard_gpu_busy,gemm=8.3ms;moe_permute=3.2ms;elementwise=2.5ms,backward|recompute
2,12596086626,23.758,6,0.0,1.023,laggard_gpu_busy,gemm=16.9ms;cat_copy=4.0ms;moe_permute=3.4ms,backward|recompute
2,12772670987,20.655,4,0.0,1.028,laggard_gpu_busy,gemm=9.1ms;elementwise=6.4ms;moe_permute=2.7ms,backward|recompute
2,12815019582,25.263,4,0.0,1.022,laggard_gpu_busy,gemm=12.7ms;elementwise=5.6ms;moe_permute=3.0ms,backward|recompute
2,12998261020,14.774,5,0.0,1.02,laggard_gpu_busy,gemm=6.2ms;elementwise=5.4ms;moe_permute=2.8ms,backward|recompute
2,13041302838,17.789,5,0.0,1.034,laggard_gpu_busy,gemm=12.3ms;moe_permute=3.0ms;activation=2.0ms,backward|recompute
2,13211683789,62.498,0,0.0,0.25,laggard_gpu_idle(host),gemm=6.3ms;elementwise=5.8ms;moe_permute=2.8ms,backward|moe|recompute
2,13301621118,18.175,0,0.0,1.038,laggard_gpu_busy,gemm=12.6ms;moe_permute=2.9ms;activation=2.3ms,backward|recompute
2,13531318769,5.537,1,0.001,1.074,laggard_gpu_busy,gemm=3.1ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
2,13703907130,5.262,6,0.001,1.036,laggard_gpu_busy,moe_permute=2.8ms;gemm=2.7ms;hybridep_meta=0.0ms,backward|recompute
2,13748958083,6.386,6,0.001,1.045,laggard_gpu_busy,gemm=3.7ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
2,13922340108,11.878,3,0.0,1.026,laggard_gpu_busy,gemm=6.6ms;moe_permute=2.8ms;elementwise=1.9ms,backward|recompute
2,13967028858,14.479,3,0.0,1.041,laggard_gpu_busy,gemm=12.1ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
2,14134923512,11.526,0,0.0,1.026,laggard_gpu_busy,gemm=6.0ms;moe_permute=2.7ms;elementwise=2.5ms,backward|recompute
2,14176584269,14.057,0,0.0,1.05,laggard_gpu_busy,gemm=11.9ms;moe_permute=2.9ms;hybridep_combine=0.0ms,backward|recompute
2,14559343947,12.523,6,0.0,1.022,laggard_gpu_busy,gemm=6.4ms;moe_permute=3.0ms;elementwise=2.7ms,backward|recompute
2,14603355123,15.055,6,0.0,1.047,laggard_gpu_busy,gemm=12.6ms;moe_permute=3.0ms;cat_copy=0.1ms,backward|recompute
2,14773973063,20.453,1,0.0,1.016,laggard_gpu_busy,gemm=8.1ms;elementwise=7.9ms;moe_permute=3.1ms,backward|recompute
2,14825837040,28.179,1,0.0,1.029,laggard_gpu_busy,gemm=16.3ms;cat_copy=5.2ms;activation=3.3ms,backward|recompute
2,15000100003,14.999,0,0.0,1.017,laggard_gpu_busy,gemm=5.3ms;elementwise=5.3ms;moe_permute=2.4ms,backward|recompute
2,15036197034,18.209,0,0.0,1.027,laggard_gpu_busy,gemm=10.5ms;moe_permute=2.5ms;activation=2.2ms,backward|recompute
2,15212703343,6.185,1,0.001,1.027,laggard_gpu_busy,gemm=4.0ms;moe_permute=2.4ms;hybridep_meta=0.0ms,backward|recompute
2,15250454724,8.023,1,0.001,1.021,laggard_gpu_busy,gemm=5.6ms;moe_permute=2.6ms;hybridep_meta=0.0ms,backward|recompute
2,15422932200,12.268,1,0.0,1.024,laggard_gpu_busy,gemm=6.6ms;moe_permute=3.0ms;elementwise=2.2ms,backward|recompute
2,15467668406,14.273,1,0.0,1.039,laggard_gpu_busy,gemm=11.9ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
2,15635017648,20.075,4,0.0,1.013,laggard_gpu_busy,elementwise=7.3ms;gemm=7.0ms;moe_permute=3.3ms,backward|recompute
2,15681094249,24.346,4,0.0,1.028,laggard_gpu_busy,gemm=13.8ms;moe_permute=3.3ms;elementwise=3.0ms,backward|recompute
2,15856453348,7.91,7,0.001,1.034,laggard_gpu_busy,gemm=4.7ms;moe_permute=2.1ms;elementwise=0.8ms,backward|recompute
2,15889997815,9.282,7,0.001,1.049,laggard_gpu_busy,gemm=7.5ms;moe_permute=2.3ms;hybridep_meta=0.0ms,backward|recompute
2,16286110899,11.627,1,0.0,1.026,laggard_gpu_busy,gemm=7.2ms;moe_permute=3.0ms;elementwise=0.9ms,backward|recompute
2,16335186891,15.354,1,0.0,1.046,laggard_gpu_busy,gemm=12.8ms;moe_permute=3.3ms;hybridep_meta=0.0ms,backward|recompute
2,16716214257,20.422,3,0.0,1.027,laggard_gpu_busy,gemm=9.2ms;elementwise=6.1ms;moe_permute=2.8ms,backward|recompute
2,16757966892,24.203,3,0.0,1.033,laggard_gpu_busy,gemm=12.5ms;elementwise=5.2ms;moe_permute=2.9ms,backward|recompute
2,16942984753,7.144,7,0.001,1.027,laggard_gpu_busy,gemm=4.5ms;moe_permute=2.8ms;hybridep_meta=0.0ms,backward|recompute
2,16985182417,8.341,7,0.001,1.048,laggard_gpu_busy,gemm=5.8ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
2,17151662651,15.298,6,0.0,1.017,laggard_gpu_busy,gemm=6.8ms;elementwise=4.8ms;moe_permute=3.2ms,backward|recompute
2,17197769627,18.478,6,0.0,1.037,laggard_gpu_busy,gemm=13.4ms;moe_permute=3.2ms;activation=1.4ms,backward|recompute
2,17376591212,25.656,4,0.0,1.011,laggard_gpu_busy,elementwise=10.2ms;gemm=9.5ms;moe_permute=4.0ms,backward|recompute
2,17435598680,34.107,4,0.0,1.019,laggard_gpu_busy,gemm=17.9ms;cat_copy=6.4ms;activation=3.8ms,backward|recompute
2,17632574976,6.023,0,0.001,1.039,laggard_gpu_busy,gemm=3.5ms;moe_permute=2.8ms;hybridep_combine=0.0ms,backward|recompute
2,17678704128,7.04,0,0.0,1.034,laggard_gpu_busy,gemm=4.4ms;moe_permute=2.9ms;hybridep_combine=0.0ms,backward|recompute
2,17840099168,19.274,6,0.0,1.016,laggard_gpu_busy,gemm=7.8ms;elementwise=7.7ms;moe_permute=3.2ms,backward|recompute
2,17890961672,26.234,6,0.0,1.027,laggard_gpu_busy,gemm=15.5ms;cat_copy=4.9ms;moe_permute=3.3ms,backward|recompute
2,18293585482,27.261,1,0.0,1.009,laggard_gpu_busy,elementwise=10.4ms;gemm=10.3ms;moe_permute=3.7ms,backward|recompute
2,18357112197,39.457,1,0.0,1.016,laggard_gpu_busy,gemm=20.6ms;cat_copy=7.4ms;activation=4.7ms,backward|recompute
2,18546296809,19.386,1,0.0,1.021,laggard_gpu_busy,gemm=7.9ms;elementwise=6.2ms;moe_permute=2.7ms,backward|recompute
2,18589299702,22.961,1,0.0,1.026,laggard_gpu_busy,gemm=12.9ms;elementwise=3.4ms;moe_permute=2.9ms,backward|recompute
2,18762071504,26.475,6,0.0,1.028,laggard_gpu_busy,gemm=12.6ms;elementwise=7.5ms;moe_permute=3.5ms,backward|recompute
2,18811095919,31.729,6,0.0,1.018,laggard_gpu_busy,gemm=15.1ms;elementwise=8.4ms;moe_permute=3.4ms,backward|recompute
2,19006853612,11.164,7,0.0,1.026,laggard_gpu_busy,gemm=6.7ms;moe_permute=2.9ms;elementwise=1.0ms,backward|recompute
2,19052993715,13.778,7,0.0,1.039,laggard_gpu_busy,gemm=11.2ms;moe_permute=3.2ms;hybridep_meta=0.0ms,backward|recompute
2,19211325906,28.107,4,0.0,1.053,laggard_gpu_busy,gemm=16.3ms;elementwise=6.9ms;moe_permute=3.0ms,backward|recompute
2,19256294927,33.21,4,0.0,1.024,laggard_gpu_busy,gemm=14.9ms;elementwise=8.4ms;cat_copy=4.7ms,backward|recompute
2,19468762713,6.96,0,0.0,1.041,laggard_gpu_busy,gemm=4.8ms;moe_permute=2.5ms;hybridep_meta=0.0ms,backward|recompute
2,19508007526,8.921,0,0.0,1.045,laggard_gpu_busy,gemm=6.7ms;moe_permute=2.6ms;hybridep_meta=0.0ms,backward|recompute
2,19671195630,18.726,7,0.0,1.014,laggard_gpu_busy,gemm=7.0ms;elementwise=6.9ms;moe_permute=3.0ms,backward|recompute
2,19717949819,22.356,7,0.0,1.03,laggard_gpu_busy,gemm=14.0ms;moe_permute=3.2ms;activation=2.9ms,backward|recompute
2,19917034835,18.402,6,0.0,1.016,laggard_gpu_busy,gemm=7.4ms;elementwise=7.3ms;moe_permute=3.2ms,backward|recompute
2,19965942162,22.085,6,0.0,1.03,laggard_gpu_busy,gemm=14.8ms;moe_permute=3.4ms;activation=3.1ms,backward|recompute
2,20144238495,17.218,1,0.0,1.014,laggard_gpu_busy,elementwise=6.7ms;gemm=6.5ms;moe_permute=2.9ms,backward|recompute
2,20188122391,20.667,1,0.0,1.033,laggard_gpu_busy,gemm=13.2ms;moe_permute=3.2ms;activation=2.8ms,backward|recompute
2,20361722596,15.581,5,0.0,1.02,laggard_gpu_busy,gemm=6.1ms;elementwise=6.1ms;moe_permute=2.8ms,backward|recompute
2,20403674476,18.337,5,0.0,1.04,laggard_gpu_busy,gemm=12.3ms;moe_permute=2.9ms;activation=2.5ms,backward|recompute
2,20575400745,20.171,0,0.0,1.012,laggard_gpu_busy,elementwise=7.5ms;gemm=7.5ms;moe_permute=3.1ms,backward|recompute
2,20624613582,28.852,0,0.0,1.021,laggard_gpu_busy,gemm=15.0ms;cat_copy=5.2ms;activation=3.3ms,backward|recompute
2,21028644464,7.876,1,0.001,1.045,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
2,21070532247,9.773,1,0.0,1.05,laggard_gpu_busy,gemm=7.5ms;moe_permute=2.8ms;hybridep_meta=0.0ms,backward|recompute
2,21235344409,24.57,5,0.0,1.018,laggard_gpu_busy,gemm=9.3ms;elementwise=8.4ms;moe_permute=3.3ms,backward|recompute
2,21288302335,33.65,5,0.0,1.017,laggard_gpu_busy,gemm=16.5ms;cat_copy=6.5ms;elementwise=4.3ms,backward|recompute
2,21478401082,6.595,6,0.001,1.024,laggard_gpu_busy,gemm=4.2ms;moe_permute=2.5ms;hybridep_meta=0.0ms,backward|recompute
2,21517482664,7.805,6,0.001,1.044,laggard_gpu_busy,gemm=5.5ms;moe_permute=2.7ms;hybridep_meta=0.0ms,backward|recompute
2,21678268136,13.907,5,0.0,1.022,laggard_gpu_busy,gemm=5.3ms;elementwise=5.3ms;moe_permute=2.4ms,backward|recompute
2,21714756640,17.027,5,0.0,1.041,laggard_gpu_busy,gemm=10.6ms;moe_permute=2.6ms;activation=2.3ms,backward|recompute
2,21879025054,29.705,6,0.0,1.028,laggard_gpu_busy,gemm=15.7ms;elementwise=7.8ms;moe_permute=3.4ms,backward|recompute
2,21928328292,39.711,6,0.0,1.016,laggard_gpu_busy,gemm=15.6ms;elementwise=9.7ms;cat_copy=8.3ms,backward|recompute
2,22129371645,8.944,0,0.0,1.037,laggard_gpu_busy,gemm=6.3ms;moe_permute=2.9ms;elementwise=0.1ms,backward|recompute
2,22174244000,10.53,0,0.0,1.044,laggard_gpu_busy,gemm=8.0ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
2,22332445187,21.056,5,0.0,1.028,laggard_gpu_busy,gemm=8.4ms;elementwise=6.9ms;moe_permute=3.0ms,backward|recompute
2,22378431379,25.14,5,0.0,1.025,laggard_gpu_busy,gemm=13.7ms;elementwise=4.1ms;moe_permute=3.1ms,backward|recompute
2,22787077212,22.865,3,0.0,1.011,laggard_gpu_busy,gemm=8.0ms;elementwise=8.0ms;moe_permute=3.6ms,backward|recompute
2,22839060289,31.877,3,0.0,1.021,laggard_gpu_busy,gemm=15.8ms;cat_copy=6.3ms;moe_permute=3.6ms,backward|recompute
2,23028005295,16.259,3,0.0,1.02,laggard_gpu_busy,gemm=7.0ms;elementwise=5.9ms;moe_permute=2.9ms,backward|recompute
2,23074378563,19.747,3,0.0,1.038,laggard_gpu_busy,gemm=13.9ms;moe_permute=3.2ms;activation=2.3ms,backward|recompute
2,23249814876,19.421,6,0.0,1.027,laggard_gpu_busy,gemm=8.4ms;elementwise=5.9ms;moe_permute=2.8ms,backward|recompute
2,23290988899,23.123,6,0.0,1.026,laggard_gpu_busy,gemm=12.1ms;elementwise=4.5ms;moe_permute=3.0ms,backward|recompute
2,23475029222,15.247,7,0.0,1.018,laggard_gpu_busy,gemm=6.1ms;elementwise=5.8ms;moe_permute=2.9ms,backward|recompute
2,23516962388,18.059,7,0.0,1.04,laggard_gpu_busy,gemm=12.2ms;moe_permute=2.9ms;activation=2.5ms,backward|recompute
2,23687722051,10.713,5,0.0,1.028,laggard_gpu_busy,gemm=5.6ms;moe_permute=2.5ms;elementwise=2.2ms,backward|recompute
2,23726788664,12.807,5,0.0,1.052,laggard_gpu_busy,gemm=10.8ms;moe_permute=2.6ms;hybridep_meta=0.0ms,backward|recompute
2,23931761490,5.748,1,0.001,1.039,laggard_gpu_busy,gemm=3.4ms;moe_permute=2.5ms;hybridep_meta=0.0ms,backward|recompute
2,24089318575,11.812,4,0.0,1.025,laggard_gpu_busy,gemm=5.4ms;elementwise=3.6ms;moe_permute=2.4ms,backward|recompute
2,24126727669,13.765,4,0.0,1.056,laggard_gpu_busy,gemm=10.9ms;moe_permute=2.6ms;cat_copy=0.9ms,backward|recompute
2,24296802533,26.063,6,0.0,1.014,laggard_gpu_busy,gemm=11.5ms;elementwise=7.9ms;moe_permute=3.1ms,backward|recompute
2,24347746660,34.398,6,0.0,1.02,laggard_gpu_busy,gemm=16.1ms;elementwise=6.3ms;cat_copy=6.1ms,backward|recompute
2,24542462286,13.38,0,0.0,1.02,laggard_gpu_busy,gemm=7.4ms;moe_permute=3.3ms;elementwise=2.0ms,backward|recompute
2,24593950161,15.926,0,0.0,1.024,laggard_gpu_busy,gemm=13.0ms;moe_permute=3.3ms;hybridep_meta=0.0ms,backward|recompute
2,24757189512,29.395,4,0.0,1.02,laggard_gpu_busy,gemm=14.3ms;elementwise=8.4ms;moe_permute=3.3ms,backward|recompute
2,24810130776,38.361,4,0.0,1.015,laggard_gpu_busy,gemm=16.8ms;elementwise=9.1ms;cat_copy=6.3ms,backward|recompute
2,25216655458,21.92,3,0.0,1.011,laggard_gpu_busy,elementwise=8.2ms;gemm=7.9ms;moe_permute=3.3ms,backward|recompute
2,25268246758,29.451,3,0.0,1.022,laggard_gpu_busy,gemm=15.7ms;cat_copy=5.1ms;moe_permute=3.3ms,backward|recompute
2,25450824518,29.703,4,0.0,1.034,laggard_gpu_busy,gemm=14.7ms;elementwise=8.3ms;moe_permute=3.7ms,backward|recompute
2,25504009496,40.336,4,0.0,1.016,laggard_gpu_busy,gemm=16.9ms;elementwise=10.2ms;cat_copy=6.7ms,backward|recompute
2,25695357861,21.937,4,0.0,1.017,laggard_gpu_busy,gemm=8.7ms;elementwise=7.2ms;moe_permute=3.0ms,backward|recompute
2,25742169695,26.9,4,0.0,1.026,laggard_gpu_busy,gemm=14.5ms;elementwise=4.7ms;activation=3.2ms,backward|recompute
2,26357746263,17.172,6,0.0,1.016,laggard_gpu_busy,gemm=6.9ms;elementwise=6.7ms;moe_permute=3.0ms,backward|recompute
2,26403468266,20.55,6,0.0,1.036,laggard_gpu_busy,gemm=13.8ms;moe_permute=3.1ms;activation=2.8ms,backward|recompute
2,26581722927,18.673,6,0.0,1.013,laggard_gpu_busy,gemm=8.4ms;elementwise=6.2ms;moe_permute=3.3ms,backward|recompute
2,26636520435,25.967,6,0.0,1.023,laggard_gpu_busy,gemm=16.7ms;cat_copy=5.3ms;moe_permute=3.3ms,backward|recompute
2,26819967846,8.699,3,0.001,1.044,laggard_gpu_busy,gemm=6.1ms;moe_permute=3.0ms;hybridep_meta=0.0ms,backward|recompute
2,26863812552,10.993,3,0.001,1.035,laggard_gpu_busy,gemm=8.5ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
2,27244320262,8.655,5,0.001,1.037,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;elementwise=0.7ms,backward|recompute
2,27281561167,10.624,5,0.001,1.067,laggard_gpu_busy,gemm=8.7ms;moe_permute=2.6ms;hybridep_meta=0.0ms,backward|recompute
2,27447806986,17.429,4,0.0,1.017,laggard_gpu_busy,gemm=6.7ms;elementwise=6.5ms;moe_permute=2.8ms,backward|recompute
2,27492079985,20.529,4,0.0,1.035,laggard_gpu_busy,gemm=13.4ms;moe_permute=3.0ms;activation=2.7ms,backward|recompute
2,27664410465,20.149,6,0.0,1.013,laggard_gpu_busy,gemm=7.5ms;elementwise=7.3ms;moe_permute=3.2ms,backward|recompute
2,27712898605,24.168,6,0.0,1.029,laggard_gpu_busy,gemm=14.8ms;moe_permute=3.1ms;activation=3.1ms,backward|recompute
2,28093315626,24.906,7,0.0,1.014,laggard_gpu_busy,gemm=10.6ms;elementwise=7.5ms;moe_permute=3.6ms,backward|recompute
2,28142565341,31.169,7,0.0,1.021,laggard_gpu_busy,gemm=15.1ms;elementwise=7.4ms;moe_permute=3.6ms,backward|recompute
2,28523001090,12.284,0,0.0,1.025,laggard_gpu_busy,gemm=6.3ms;elementwise=2.8ms;moe_permute=2.7ms,backward|recompute
2,28566182820,14.537,0,0.0,1.05,laggard_gpu_busy,gemm=12.4ms;moe_permute=2.9ms;hybridep_meta=0.0ms,backward|recompute
3,2179266297,20.279,0,0.0,1.019,laggard_gpu_busy,gemm=8.6ms;elementwise=6.3ms;moe_permute=2.7ms,forward|attention
3,2344342882,17.559,7,0.0,1.015,laggard_gpu_busy,gemm=7.7ms;elementwise=5.7ms;moe_permute=3.5ms,forward|attention
3,2502889708,6.624,1,0.001,1.055,laggard_gpu_busy,gemm=4.8ms;moe_permute=2.2ms;hybridep_meta=0.0ms,forward|attention
3,2581277384,15.91,6,0.0,1.017,laggard_gpu_busy,gemm=7.4ms;elementwise=4.8ms;moe_permute=3.1ms,forward|attention
3,2665701855,15.418,4,0.0,1.019,laggard_gpu_busy,gemm=6.7ms;elementwise=5.4ms;moe_permute=2.8ms,forward|attention
3,2748200195,8.779,5,0.001,1.037,laggard_gpu_busy,gemm=5.3ms;moe_permute=2.4ms;elementwise=0.9ms,forward|attention
3,2900218574,7.705,2,0.001,1.047,laggard_gpu_busy,gemm=5.5ms;moe_permute=2.6ms;hybridep_meta=0.0ms,forward|attention
3,3047519690,34.448,6,0.0,1.032,laggard_gpu_busy,gemm=20.2ms;elementwise=8.2ms;moe_permute=3.1ms,forward|attention
3,3147089268,19.131,6,0.0,1.015,laggard_gpu_busy,gemm=6.9ms;elementwise=6.7ms;moe_permute=2.8ms,forward|attention
3,3383627385,20.866,2,0.0,1.016,laggard_gpu_busy,gemm=7.5ms;elementwise=7.5ms;moe_permute=3.3ms,forward|attention
3,3474461757,17.259,4,0.0,1.016,laggard_gpu_busy,gemm=7.3ms;elementwise=6.1ms;moe_permute=3.3ms,forward|attention
3,3561488763,23.664,4,0.0,1.011,laggard_gpu_busy,elementwise=8.5ms;gemm=8.4ms;moe_permute=3.3ms,forward|attention
3,3812589043,15.0,0,0.0,1.019,laggard_gpu_busy,gemm=6.4ms;elementwise=5.0ms;moe_permute=3.1ms,forward|attention
3,3890228469,35.457,4,0.0,1.034,laggard_gpu_busy,gemm=20.8ms;elementwise=8.5ms;moe_permute=3.3ms,forward|attention
3,3993422067,22.798,0,0.0,1.011,laggard_gpu_busy,gemm=9.0ms;elementwise=7.5ms;moe_permute=3.0ms,forward|attention
3,4156239968,23.28,6,0.0,0.992,laggard_gpu_busy,elementwise=8.7ms;gemm=8.1ms;moe_permute=3.5ms,forward|moe
3,4246564832,11.142,4,0.0,1.025,laggard_gpu_busy,gemm=5.4ms;elementwise=3.0ms;moe_permute=2.4ms,forward|attention
3,4550066079,12.287,7,0.0,1.025,laggard_gpu_busy,gemm=6.2ms;elementwise=2.9ms;moe_permute=2.8ms,forward|attention
3,4633270999,9.93,6,0.0,1.026,laggard_gpu_busy,gemm=6.0ms;moe_permute=2.9ms;cat_copy=0.7ms,forward|attention
3,4968034989,13.272,2,0.0,1.023,laggard_gpu_busy,gemm=6.9ms;elementwise=3.1ms;moe_permute=2.8ms,forward|attention
3,5058106889,8.497,5,0.001,1.034,laggard_gpu_busy,gemm=5.9ms;moe_permute=2.9ms;hybridep_meta=0.0ms,forward|attention
3,5134922018,19.106,0,0.0,1.031,laggard_gpu_busy,gemm=7.3ms;elementwise=6.4ms;moe_permute=2.9ms,forward|attention
3,5219057028,25.293,6,0.0,1.031,laggard_gpu_busy,gemm=11.9ms;elementwise=7.6ms;moe_permute=3.0ms,forward|attention
3,5461242628,8.535,6,0.001,1.033,laggard_gpu_busy,gemm=5.4ms;moe_permute=2.5ms;cat_copy=0.6ms,forward|attention
3,5537597624,25.649,5,0.0,1.017,laggard_gpu_busy,gemm=9.6ms;elementwise=8.9ms;moe_permute=3.5ms,forward|attention
3,5781178920,14.699,2,0.0,1.018,laggard_gpu_busy,elementwise=5.8ms;gemm=5.8ms;moe_permute=2.6ms,forward|attention
3,5864615571,19.759,0,0.0,1.013,laggard_gpu_busy,gemm=7.5ms;elementwise=7.5ms;moe_permute=3.2ms,forward|attention
3,5949345994,17.218,5,0.0,1.018,laggard_gpu_busy,gemm=6.1ms;elementwise=6.1ms;moe_permute=2.8ms,forward|attention
3,6035893620,13.454,1,0.0,1.021,laggard_gpu_busy,gemm=6.5ms;elementwise=3.8ms;moe_permute=2.7ms,forward|attention
3,6183168804,22.652,6,0.0,1.014,laggard_gpu_busy,gemm=9.2ms;elementwise=7.2ms;moe_permute=3.1ms,forward|attention
3,6282212076,9.822,7,0.001,1.029,laggard_gpu_busy,gemm=6.9ms;moe_permute=3.0ms;elementwise=0.2ms,forward|attention
3,6357799111,12.137,0,0.0,1.023,laggard_gpu_busy,gemm=5.6ms;elementwise=3.6ms;moe_permute=2.5ms,forward|attention
3,6443852172,10.965,4,0.001,1.025,laggard_gpu_busy,gemm=7.0ms;moe_permute=3.1ms;cat_copy=0.8ms,forward|attention
