ts,idx,used_mib
1786265038,2,257349
1786265038,3,254649
1786265038,4,242809
1786265038,5,236269
1786265038,6,238989
1786265038,7,235969
1786265040,0,252509
1786265040,1,262329
1786265040,2,257349
1786265040,3,254649
1786265040,4,242809
1786265040,5,236269
1786265040,6,238989
1786265040,7,235969
1786265043,0,255349
1786265043,1,262329
1786265043,2,257349
1786265043,3,254649
1786265043,4,242809
1786265043,5,249109
1786265043,6,240689
1786265043,7,235969
1786265045,0,260549
1786265045,1,267309
1786265045,2,262109
1786265045,3,259029
1786265045,4,246969
1786265045,5,253089
1786265045,6,244289
1786265045,7,239289
1786265047,0,260549
1786265047,1,267309
1786265047,2,262109
1786265047,3,259029
1786265047,4,246969
1786265047,5,253089
1786265047,6,244289
1786265047,7,239289
1786265050,0,260549
1786265050,1,267309
1786265050,2,262109
1786265050,3,259029
1786265050,4,246969
1786265050,5,253089
1786265050,6,244289
1786265050,7,239289
1786265052,0,260549
1786265052,1,267309
1786265052,2,262109
1786265052,3,259029
1786265052,4,246969
1786265052,5,253089
1786265052,6,244289
1786265052,7,239289
1786265054,0,260549
1786265054,1,267309
1786265054,2,262109
1786265054,3,259029
1786265054,4,246969
1786265054,5,253089
1786265054,6,244289
1786265054,7,239289
1786265056,0,265749
1786265056,1,272289
1786265056,2,266869
1786265056,3,263409
1786265056,4,251129
1786265056,5,257069
1786265056,6,247889
1786265056,7,242609
1786265059,0,265749
1786265059,1,272289
1786265059,2,266869
1786265059,3,263409
1786265059,4,251129
1786265059,5,257069
1786265059,6,247889
1786265059,7,242609
1786265061,0,265749
1786265061,1,272289
1786265061,2,266869
1786265061,3,263409
1786265061,4,251129
1786265061,5,257069
1786265061,6,247889
1786265061,7,242609
1786265064,0,265769
1786265064,1,272289
1786265064,2,266869
1786265064,3,263409
1786265064,4,251129
1786265064,5,257069
1786265064,6,247889
1786265064,7,242609
1786265066,0,142749
1786265066,1,272289
1786265066,2,266869
1786265066,3,263409
1786265066,4,251129
1786265066,5,257069
1786265066,6,247889
1786265066,7,242609
1786265068,0,142749
1786265068,1,204569
1786265068,2,270849
1786265068,3,268249
1786265068,4,261009
1786265068,5,257069
1786265068,6,250769
1786265068,7,245689
1786265071,0,142749
1786265071,1,172109
1786265071,2,270849
1786265071,3,268249
1786265071,4,261009
1786265071,5,257069
1786265071,6,250769
1786265071,7,245689
1786265073,0,142883
1786265073,1,141103
1786265073,2,270863
1786265073,3,273761
1786265073,4,261023
1786265073,5,257083
1786265073,6,250783
1786265073,7,245703
1786265077,0,142883
1786265077,1,141103
1786265077,2,270863
1786265077,3,154701
1786265077,4,261023
1786265077,5,257083
1786265077,6,250783
1786265077,7,245703
1786265079,0,160263
1786265079,1,147003
1786265079,2,259403
1786265079,3,160083
1786265079,4,265183
1786265079,5,261063
1786265079,6,254383
1786265079,7,249023
1786265081,0,160263
1786265081,1,147003
1786265081,2,120955
1786265081,3,160083
1786265081,4,265183
1786265081,5,261063
1786265081,6,254383
1786265081,7,249023
1786265083,0,160263
1786265083,1,147003
1786265083,2,144661
1786265083,3,160083
1786265083,4,265183
1786265083,5,261063
1786265083,6,258743
1786265083,7,249023
1786265088,0,166423
1786265088,1,152903
1786265088,2,150301
1786265088,3,165463
1786265088,4,269343
1786265088,5,265043
1786265088,6,262343
1786265088,7,252943
1786265090,0,166423
1786265090,1,152903
1786265090,2,150301
1786265090,3,165463
1786265090,4,269343
1786265090,5,260943
1786265090,6,266103
